#{"t_start": 1754520773.8038156, "env_id": "None"}
r,l,t
1046.536317,346,1303.727897
9729.048696,2319,1313.810207
9929.161707,1508,1320.703938
1136.206351,555,1323.085289
1401.057028,2893,1335.609632
1404.773153,515,1338.217094
6102.750827,1318,1343.950674
7398.389673,2132,1353.276016
8649.491082,3600,1369.172655
790.643756,237,1370.204136
4385.294514,1661,1377.728915
1061.93345,314,1379.102531
10986.101905,2617,1390.769151
903.498128,352,1392.598438
3078.993549,1066,1397.30862
1758.665119,962,1401.529775
1614.851296,627,1404.309348
1831.565409,1410,1410.818791
2426.600967,695,1413.862882
3560.31891,1200,1419.132419
5006.319323,3077,1432.845561
3255.787907,1292,1438.580422
33458.430916,3600,1454.607596
43358.773727,3600,1470.701244
37087.252615,3053,1484.42015
2329.453639,1813,1492.197286
1263.814875,489,1494.338933
2224.560687,800,1497.825588
16421.406591,3600,1514.467155
4186.436338,1387,1520.980564
3676.088069,2099,1530.157267
5485.82008,2936,1543.373636
5917.905263,1166,1548.490997
1479.687269,465,1550.498736
16544.30266,3600,1566.701613
1741.002809,484,1568.802826
24842.746319,2305,1579.140358
639.366356,234,1580.154984
8667.235001,1592,1587.20959
1709.348021,1412,1593.738795
7669.887372,1569,1600.802278
831.052208,716,1604.007806
1083.533187,306,1605.356077
708.113189,230,1606.405978
706.035721,288,1607.67658
8286.21672,1086,1612.855548
7028.332347,1666,1620.303635
536.124496,222,1621.338917
1019.37724,659,1624.34165
530.008116,195,1625.249973
3273.192154,679,1628.185294
4284.613967,3245,1642.900667
9342.885624,3600,1659.115141
518.848589,165,1659.813412
1219.204698,348,1661.371729
906.096808,465,1663.483196
14627.115514,3556,1679.602121
19751.540045,3600,1695.952497
7641.078283,1153,1700.996444
4498.319385,1584,1708.190802
3917.424263,1629,1715.406432
2547.921552,1341,1721.339206
666.221075,730,1724.939194
34375.884636,2663,1736.474577
909.476934,260,1737.607541
590.102454,223,1738.599965
1225.175338,585,1741.479277
632.33848,197,1742.424912
6678.596601,2950,1755.484503
509.695663,162,1756.191651
4812.753548,1055,1772.711646
927.707864,270,1773.889072
1841.783299,517,1776.210512
2614.937853,658,1779.22476
2077.703431,1546,1786.031454
543.848706,226,1787.013664
882.48998,431,1788.997656
4798.117476,1960,1797.679086
1307.712223,613,1800.298536
435.064913,374,1801.969016
798.019514,357,1803.578816
4711.21795,1954,1812.624524
363.961887,215,1813.561731
1375.918688,314,1814.926627
3559.940491,868,1818.729889
931.962841,594,1821.327336
3935.230183,1082,1826.346637
7989.802408,2466,1837.184087
973.468334,350,1838.812248
4466.061433,1272,1844.647579
3794.63737,1134,1849.500491
2842.295762,1249,1855.034854
9708.894607,2055,1864.060745
4539.959058,1076,1868.776095
16567.763175,3600,1884.562314
2447.62291,803,1888.025326
89.863594,972,1892.244767
248.907904,517,1894.464203
1189.06574,277,1895.70896
903.425133,472,1897.703465
1320.858484,573,1900.520458
9467.840068,1199,1905.798667
373.463112,428,1907.680673
711.545757,297,1909.014038
13658.643226,1807,1917.030086
13296.359839,3600,1932.932108
574.936792,395,1934.938885
835.807851,285,1936.231349
3236.850917,1041,1940.717305
8247.704967,1326,1946.523025
3383.205643,728,1949.748506
18309.186279,1954,1958.722922
1407.882814,583,1961.277434
1244.280861,361,1962.862208
5430.186603,1611,1969.960387
4280.114141,1218,1975.579643
1601.896321,647,1978.322275
4988.550338,1018,1982.781022
832.637454,224,1983.815411
13005.785145,2147,1993.461536
1130.220973,339,1994.931907
14614.200769,1725,2002.516686
1728.272646,2066,2011.719028
3233.59883,961,2015.93089
2810.295128,1378,2022.003401
10959.976415,1580,2029.187475
3382.847306,2424,2039.701957
3593.461273,852,2043.43687
77.158043,736,2046.996216
4053.847772,1554,2053.721924
6525.499837,2588,2065.352981
2715.488389,933,2069.462433
1135.189336,283,2070.693501
1305.173651,558,2073.15824
1307.684545,752,2076.437264
8840.839958,1491,2083.260148
8421.206343,1203,2088.58617
6470.641465,2471,2099.891312
1070.768747,451,2101.870574
13798.978497,2650,2113.33284
5762.792489,2856,2126.281809
597.459306,266,2127.495723
1643.896887,568,2130.002676
1684.942114,851,2133.711327
11805.710678,3600,2149.934774
1026.03338,300,2151.233919
3734.23517,627,2154.253983
291.333066,241,2155.339529
1777.370022,1598,2162.322251
4593.987794,2330,2172.694945
30305.259214,3600,2188.383083
10241.549368,1633,2195.84479
2430.44416,1116,2200.69398
17997.032952,2177,2210.429668
1052.79336,772,2213.750009
2119.903527,810,2217.205688
8540.808565,2302,2227.4818
952.572533,268,2228.702329
2825.475077,1692,2236.035274
15761.626712,3600,2251.844273
11998.747788,2715,2264.106808
3279.857465,662,2266.97712
4593.670078,1919,2275.20703
5506.131919,1667,2282.751873
1952.562077,1335,2288.490854
4050.233084,817,2292.105571
19549.795377,2121,2301.470652
18417.464851,3600,2317.268184
12569.699737,3600,2332.911713
7422.864251,3121,2346.485704
6980.097257,3600,2362.393041
5948.930036,1894,2370.812659
2665.046977,2334,2380.986254
1937.533763,1501,2387.525691
4071.729218,775,2391.188223
922.985013,236,2392.242664
22216.352985,3600,2408.178872
2265.454332,498,2410.321631
17366.837235,3600,2426.311626
2997.789409,1130,2431.112332
10111.095172,1554,2437.790546
3324.652435,1020,2442.335477
2540.92105,2298,2452.146186
3505.938277,850,2455.822025
1225.911294,314,2457.232895
43929.8538,3600,2472.959449
433.292314,324,2474.405348
7177.160986,1401,2480.880874
359.535362,271,2481.992908
33818.610452,3600,2497.835271
2037.68271,874,2501.613003
2328.740679,369,2503.173102
-228.694184,609,2505.794899
1479.675745,725,2508.82845
3798.074367,1836,2517.224791
4976.671899,808,2520.691294
429.833365,226,2521.658077
1255.02845,780,2525.120919
8639.432653,3264,2539.43075
5058.154833,3600,2555.218753
549.927958,156,2555.908393
9658.346458,2988,2569.109448
11861.485785,2612,2580.464282
723.799534,1345,2586.772939
26454.73125,2974,2599.426806
1470.359849,416,2601.216968
2308.315891,1109,2606.274089
19729.864845,3600,2621.888635
18085.549431,3600,2637.192709
5301.961815,1189,2642.527986
26253.930701,3600,2657.94731
8673.308832,3600,2673.419236
3914.766174,1315,2679.360409
3044.446949,1335,2685.065894
1362.970325,657,2687.853467
33197.795092,3600,2703.366785
1264.294907,430,2705.207996
12286.827385,2710,2717.067879
3353.751338,1983,2725.528506
19673.998324,3600,2741.023442
1464.112474,682,2744.021564
16176.068268,3600,2759.981059
10768.093695,2189,2769.66806
2457.519698,1207,2774.82498
843.300825,387,2776.489164
26251.836808,3295,2791.23442
17487.345903,3600,2807.145291
11628.537242,2633,2818.971251
12445.901629,3600,2834.724293
5678.808091,3596,2850.778867
1112.513226,740,2853.980898
13756.009429,3600,2870.015174
1859.31908,2066,2879.505195
19504.53761,3600,2895.426044
6952.082164,3600,2911.581035
1641.370862,2481,2922.336656
2517.543045,1984,2931.22298
16912.598562,3600,2947.364003
1619.14539,452,2949.271717
6245.832346,1320,2955.118705
7345.682412,1517,2961.730725
1130.768722,461,2963.937054
2194.181346,678,2966.918059
9066.988052,3600,2982.722725
406.784926,290,2984.056699
-855.975703,1298,2989.727214
10316.241508,3600,3005.803316
4653.910971,1382,3011.772737
792.111733,440,3013.707761
5143.663599,1373,3020.211347
1417.588189,705,3023.245159
14152.863438,2627,3034.755659
12194.294086,2001,3043.860469
2559.919197,652,3046.631377
1464.567299,1672,3054.072063
389.017988,327,3055.660839
8973.166876,1401,3061.792401
2378.432708,1546,3068.687152
191.17079,244,3069.79729
1860.634156,1685,3077.421149
1005.407352,504,3079.588625
526.927463,166,3080.362492
985.058144,492,3082.638825
9112.060812,3084,3096.618823
17544.142078,3600,3112.612818
1100.214948,409,3114.427011
8228.512837,3600,3130.615283
3609.094747,1140,3135.494043
3731.349092,1323,3141.47342
2759.106533,2057,3150.496516
14886.162046,3600,3166.513016
28918.705732,3600,3182.291097
3707.846817,2729,3194.428482
566.982625,249,3195.596192
6825.58949,1653,3203.137033
4348.280986,2127,3212.418969
8755.875085,2441,3223.396103
835.710251,226,3224.318241
469.849195,189,3225.195158
3383.669093,603,3228.007862
11042.728755,3600,3244.054153
6081.776295,3600,3259.826267
1866.300237,1117,3264.85606
1636.824328,588,3267.513674
3234.587144,1832,3275.613797
808.959801,245,3276.628902
10769.962214,2481,3287.615728
755.138247,831,3291.222208
19434.487797,3600,3307.333566
6464.495275,1815,3315.440881
12185.222769,2907,3328.52382
7153.455342,3154,3342.276358
14651.810638,3600,3358.194966
17973.831027,3600,3374.331115
2758.501587,2371,3385.054305
654.96339,509,3387.161863
1421.00093,1168,3392.241093
490.022317,313,3393.698921
7550.792912,1741,3401.444669
1283.905404,439,3403.4372
6069.076083,2937,3416.246364
2879.208209,579,3418.795882
1691.925887,602,3421.661751
3647.802007,702,3424.869538
2749.73613,1207,3430.130347
1222.221804,481,3432.180526
10425.777239,3494,3447.79292
760.950734,283,3449.108789
881.472651,704,3452.17489
1218.930881,387,3453.76077
3854.568,2109,3463.179763
13682.578811,3523,3478.91585
25024.78144,3600,3495.110098
11023.302406,3600,3542.640618
7317.351101,1143,3547.565139
8253.911729,3600,3563.709692
8079.549577,3600,3579.731434
9855.644008,3600,3595.87132
1509.925686,428,3597.974213
24117.158998,3600,3613.905355
412.172181,272,3615.36618
20348.399884,3600,3631.249771
6275.547994,2680,3643.585744
1399.107481,455,3645.57449
20090.402351,3600,3661.839072
3552.26946,699,3665.055681
7885.673743,3600,3681.589548
1165.137507,982,3686.00053
20406.632189,3600,3702.219622
26471.74042,3600,3718.603823
800.394043,1361,3724.741764
1047.334715,759,3728.44279
780.806042,327,3729.900374
1737.242892,510,3732.193759
6159.933755,3600,3748.637391
14859.066525,2295,3758.959346
16245.135695,3600,3775.529331
240.955726,3106,3789.788286
6009.846849,2700,3802.238929
3949.314409,810,3805.957177
700.409105,393,3807.742399
3565.271905,3600,3824.220307
802.882064,447,3826.195422
982.589796,1084,3831.091004
1036.081122,728,3834.404035
281.045081,747,3837.769703
13074.469977,3600,3854.270294
21088.207012,2922,3867.625486
12839.70186,2564,3879.413716
12417.936873,1928,3888.116239
740.775835,609,3890.958861
1075.383858,267,3892.176032
45940.167801,3600,3908.596989
6147.138121,1256,3914.566685
320.234628,308,3915.986911
4976.025229,2232,3926.172959
804.749973,265,3927.390262
1314.383696,285,3928.720977
365.816337,347,3930.290517
1176.129753,475,3932.493546
3392.16595,2882,3945.792811
342.168226,489,3947.992511
2283.573858,1114,3953.247715
753.705845,198,3954.187998
1441.776472,1267,3959.887792
2184.974542,475,3962.026391
5276.368982,2799,3974.917244
6985.797554,3600,3991.487091
1006.562894,258,3992.65348
25056.038317,3600,4009.245037
3137.454045,2397,4020.038046
16763.494225,2018,4029.355094
4538.045828,956,4033.687892
934.60024,364,4035.36383
841.17377,257,4036.516364
42866.491855,3600,4052.979569
5257.491276,2104,4062.648175
28099.142631,3600,4079.177949
4478.429796,982,4083.822074
10453.962761,3600,4100.10991
12399.733527,2770,4112.954251
27595.347855,3600,4129.359534
19583.24911,3600,4145.657959
2848.562887,974,4150.131676
20423.478087,3600,4166.589143
677.794907,757,4170.020079
1413.880252,875,4174.04504
13372.054142,3600,4190.507248
596.47545,337,4192.069033
1133.836998,402,4193.947582
2272.76242,1994,4203.280471
19462.966624,3600,4219.695734
2863.370206,964,4224.035822
2496.693574,1266,4229.792586
968.614858,281,4231.090655
27684.087008,3600,4247.546729
16974.689011,3600,4264.12249
17964.126244,3600,4280.648007
5978.020365,3459,4296.505947
16400.65434,3600,4315.912638
1022.149361,275,4317.483957
1142.127042,349,4319.477278
9588.826546,3600,4338.018912
18485.233454,3396,4356.010313
993.690529,494,4358.506794
14759.942951,2658,4372.503116
4505.872846,734,4376.827595
5133.216607,1250,4382.89245
5350.641371,3600,4402.051485
949.565591,246,4403.466642
10638.890068,3600,4422.823774
1993.103751,1137,4428.224268
389.102405,768,4432.520787
8616.210777,2821,4447.942667
611.52519,305,4449.795554
2668.108404,3033,4465.824573
237.93567,390,4467.763074
13602.745614,3600,4486.613251
11501.573105,3600,4505.875534
950.254797,255,4507.205663
10007.031149,3600,4526.128222
662.186378,172,4527.28594
901.525222,245,4528.526865
5924.880566,1331,4535.435095
4980.822098,868,4540.455066
999.108607,355,4542.157826
596.795559,184,4543.038949
2098.302997,880,4547.346836
676.346179,393,4549.818983
5872.881788,1988,4560.034003
3439.547682,2604,4574.288872
2315.364432,857,4578.737899
2270.481214,1181,4585.402106
513.095188,267,4586.646523
5389.106175,976,4591.324832
3511.953646,2358,4603.462994
5003.708619,1507,4611.978736
4774.231107,1260,4618.48544
4259.219204,1140,4624.826838
866.983491,289,4626.586951
2926.890863,928,4631.265229
462.448262,554,4633.873217
1106.986894,318,4635.90884
9037.822973,3600,4654.960645
7938.012225,1322,4661.977986
10101.22347,2310,4674.408906
3907.616009,1486,4682.222676
2922.838039,985,4687.214729
8195.329255,2970,4703.241137
6221.767852,2598,4716.943332
2612.455153,845,4720.929606
990.378701,405,4723.256901
16879.363035,3600,4742.543279
8227.223581,3600,4760.853806
16029.752175,3600,4779.481318
10180.635595,3155,4796.522112
2525.301088,507,4799.464861
665.196535,161,4800.36199
411.09372,215,4801.48002
15301.737434,3600,4820.243862
2255.948878,1042,4826.022003
524.423313,158,4826.945969
6762.937699,1998,4837.520631
3698.666448,1294,4845.109828
10375.593416,2498,4858.215889
582.189653,189,4859.284286
3651.799347,1009,4864.100697
905.88977,235,4865.265002
4080.710469,1496,4873.870123
704.030953,179,4875.071161
13201.443283,3600,4892.568054
2093.17533,976,4897.92046
4554.435514,3246,4914.793003
952.519075,292,4916.111475
9207.004657,3600,4933.981003
5204.61946,1500,4941.813412
12625.888698,3600,4960.822307
804.537166,338,4962.440951
18428.412628,2288,4973.755948
11919.848729,3600,4991.570555
3036.651964,1495,4999.415487
44269.93616,3600,5017.197161
3298.574228,1170,5023.319983
1168.596765,614,5026.237581
1168.991741,384,5028.005131
8672.686116,3485,5045.755646
20093.445393,3600,5063.860148
440.28903,160,5064.656044
420.550899,206,5065.644036
5621.771521,2348,5077.338633
6167.12621,1841,5086.800299
776.090781,421,5089.305628
713.753507,307,5091.110665
453.939125,218,5092.361196
14810.809515,2664,5106.507652
787.663038,181,5107.374988
3301.137759,804,5111.299754
2566.779668,1492,5119.011312
18370.109174,3600,5137.571368
613.794592,177,5138.419528
18913.40735,2707,5152.890017
2404.641341,2109,5164.185531
39813.573928,3600,5181.817659
19842.410937,3600,5200.782458
4363.203859,825,5204.48188
6428.342411,3600,5222.092953
9067.580772,2581,5234.962344
7280.983268,2306,5246.859762
12087.026061,3541,5264.538362
48688.312847,3600,5282.43395
59163.116444,3600,5300.405191
5353.288377,1007,5306.045726
4620.076979,2999,5322.372258
8580.970401,2065,5332.504927
18900.237383,3600,5352.047752
42449.318998,3600,5371.181353
11584.58372,3600,5389.740584
38230.280477,3600,5409.57704
6057.540655,2289,5421.635345
2867.215969,1352,5428.509536
861.228073,1038,5433.707573
4629.707951,2929,5449.557388
894.652204,907,5454.865037
8201.172012,1410,5461.676601
9800.795942,2003,5472.294911
3956.310954,1071,5477.849642
27376.957015,3600,5513.276277
53785.997007,3600,5532.048001
6879.845506,2335,5544.771834
43529.949489,3600,5563.667308
28751.07828,3600,5582.462524
36241.040145,3600,5602.248594
2879.130686,781,5606.065175
2609.579821,632,5609.088011
3135.587044,980,5614.520884
4858.312629,2175,5625.741712
1235.602286,323,5627.62686
16554.513288,3600,5647.433383
4652.658731,863,5651.445865
22318.309286,3600,5670.260798
10950.192273,3600,5689.917091
1112.205462,394,5692.014596
10950.836831,3600,5710.482512
894.860922,556,5713.465689
6403.729565,1228,5720.654085
7622.422958,3600,5739.189727
8132.736614,1252,5746.083233
5339.359793,1102,5751.818946
3671.720264,1040,5756.989518
5998.874691,1971,5767.756056
2684.532588,635,5771.016015
11293.802554,3600,5790.519372
22038.040841,3600,5809.594714
540.367487,236,5810.691442
1190.922819,451,5812.827138
1211.940445,1070,5819.014797
8929.409866,1220,5825.407641
510.006646,217,5826.451319
10216.159473,3600,5845.858924
6012.051748,2099,5856.947054
14987.358155,3600,5876.288243
10734.154861,3600,5895.826406
754.771062,215,5896.906533
463.607328,187,5897.803332
16526.850148,3600,5916.940661
5213.925739,1251,5923.770091
12918.917384,3600,5942.700593
7815.989011,1531,5951.053744
32303.883965,3600,5969.709013
22183.761526,3600,5988.364628
1235.121288,334,5990.329274
3174.269789,1673,5999.402323
11689.574183,3600,6017.889421
12904.347468,3600,6037.348122
9355.147994,2069,6047.977359
2974.400769,1786,6057.403696
14919.280448,3522,6075.517085
12575.490321,3600,6095.076549
8294.999439,3400,6112.976073
1315.926999,376,6114.760288
9931.903041,2338,6127.230355
17132.66731,2809,6142.185229
4315.659942,3600,6160.804884
18190.470877,3600,6180.275536
680.995138,178,6181.335274
888.857739,218,6182.62105
774.392304,188,6183.699971
615.632347,226,6184.893035
946.554372,212,6185.936785
721.9216,191,6186.86933
578.145386,160,6187.646656
911.432296,286,6189.036876
553.338732,176,6189.888305
20138.876166,3600,6209.187349
12251.257041,1721,6218.518235
801.013821,208,6219.626219
3240.412031,3600,6238.939816
684.786368,173,6239.994295
498.150624,162,6241.172275
600.306825,236,6242.439585
977.42137,231,6243.632128
774.808947,186,6244.511765
591.657784,188,6245.42519
3058.49951,1127,6251.086404
21925.210451,2459,6264.27815
15638.555793,3600,6283.624236
18089.397664,3600,6302.632546
2581.415124,2370,6315.394849
1819.276713,1264,6321.486766
10689.025607,3600,6340.67184
9150.980341,3600,6360.214018
17101.021147,3294,6377.029685
1731.282847,1080,6382.471377
15072.09677,3600,6402.167931
14922.863623,2890,6417.373372
47405.841645,3600,6436.160423
18796.535529,3600,6454.804976
14268.450622,3600,6474.173533
16407.078476,3600,6493.186649
8721.309295,3600,6511.679913
2778.580034,926,6517.073025
18301.042104,3600,6536.405315
17122.210696,3600,6554.796496
11420.375378,3600,6574.375741
7821.525965,1949,6584.286993
6221.052826,2811,6599.04908
12596.176884,3600,6618.695282
22491.393893,2868,6633.269253
10189.582981,1941,6642.903657
11126.102735,3600,6662.738194
2028.263345,1969,6672.752238
5802.192608,2624,6686.345274
8342.558939,3600,6705.922392
2038.446126,818,6710.138277
3970.403377,1704,6719.057978
1906.570716,1043,6724.183451
5212.578014,3600,6742.988503
1697.859614,2533,6756.374677
2156.378988,2510,6769.206309
66414.674433,3600,6788.3539
14581.510308,3600,6807.553066
358.921359,184,6808.50955
11886.722354,3489,6826.734606
17426.589556,2976,6841.201035
18474.530085,3600,6859.668798
497.951794,211,6860.891991
16153.189448,2412,6873.808116
9080.487025,3078,6889.51974
14634.957056,3600,6908.272656
13249.677657,3600,6925.752607
18238.824384,3600,6944.273254
3665.181532,626,6947.900514
25546.23042,3600,6966.693072
6710.743416,3600,6985.490341
24291.829641,3600,7005.018287
19145.358293,3600,7023.429009
4896.008041,2647,7037.648029
13278.1451,3057,7052.562902
15888.025587,3600,7070.929257
1009.503751,310,7072.739749
644.419582,313,7074.587932
4994.524499,3600,7092.704646
26496.368201,3600,7109.9476
29301.614239,3600,7128.95122
12383.774035,3600,7146.573159
624.596157,372,7148.312888
976.097024,1047,7153.724763
22478.623479,3600,7171.407585
9076.859896,2603,7184.204069
19185.034854,3600,7202.386933
1745.229698,1939,7212.038773
48597.898462,3600,7229.067932
6254.142019,3600,7248.210914
24589.998447,3600,7265.776648
14119.249556,3600,7283.409503
22942.852336,3600,7301.74567
2863.303003,1901,7311.02591
485.208832,1064,7316.553093
10715.332602,2505,7329.55215
930.789576,700,7332.694758
7766.733958,3600,7350.719292
689.291065,676,7354.008556
2211.038364,1412,7360.994758
14618.151985,3600,7379.58832
19078.709403,3600,7397.237891
734.224914,358,7398.8907
7844.759436,1301,7405.664623
599.336548,207,7406.746679
1072.047787,379,7408.785745
8662.527434,3600,7426.473996
4426.63667,1948,7436.358019
6693.712836,3255,7452.517497
13374.125337,3600,7470.264419
1038.073056,322,7471.986537
5332.613445,3600,7490.710199
11510.11303,3600,7508.318771
2116.543544,1823,7517.620942
21875.888617,3600,7535.536427
2554.241059,2005,7545.585758
14273.921847,3600,7580.739574
2966.184998,1077,7587.272416
15795.032547,2817,7602.09444
17063.094295,3600,7619.99966
8166.659385,3600,7638.545791
11420.843992,2166,7649.672744
11556.319585,3600,7667.973228
14379.910111,3600,7687.077066
8701.098099,3600,7705.199864
1024.559955,303,7706.914932
2209.867411,1039,7712.867757
1035.194127,375,7715.093391
3160.028565,3019,7730.996737
16221.998614,3600,7749.240721
14837.942782,3600,7768.996969
13576.663974,3232,7785.880884
6606.414547,3600,7804.703727
17940.35187,3040,7820.587677
1568.03014,882,7825.422493
816.791286,424,7827.807131
11427.206106,3600,7846.922295
13222.935381,3600,7865.598444
872.670009,375,7867.556579
11833.77302,2319,7879.239454
648.675696,272,7880.786197
