#{"t_start": 1754520773.58317, "env_id": "None"}
r,l,t
10394.993635,2290,303.842903
5529.272959,1213,309.408174
506.125885,344,311.325744
4025.171925,1678,320.694428
1869.768386,1051,325.675935
25259.488211,2748,339.046353
3463.318735,1578,345.353167
7664.885021,3600,359.661675
7274.666089,2294,370.353318
1194.161514,412,372.835573
2001.12512,783,376.053518
4899.34708,1712,382.109175
11548.799015,1899,389.809349
2618.372822,529,391.765076
1374.903318,1336,398.058647
15849.703023,2116,406.487005
4128.938519,1019,410.333756
552.83923,343,411.624644
1111.993079,554,413.80938
2661.336136,540,415.903322
3211.641916,1719,422.397248
2469.07728,886,426.509487
1746.317308,732,429.943027
746.422432,284,431.093588
4583.599351,2047,438.539405
1358.634057,477,440.401413
5534.671327,2412,448.809837
3574.445204,1177,455.216026
4786.549436,1868,462.752682
2502.196314,712,465.553168
2100.523324,1399,471.189779
901.571871,332,472.419318
2530.299238,732,475.18271
959.299055,748,479.318782
5251.241129,1153,485.509569
3851.050753,2639,496.388323
13117.721762,3600,510.273174
1081.755431,487,512.394102
805.736619,354,513.828851
10408.052198,1965,521.034939
2809.944281,718,524.130382
499.833672,270,525.12186
4937.778802,1379,530.169799
3898.560085,700,532.696371
1774.612786,487,534.504727
3124.892315,781,539.029789
5881.35293,1264,544.19117
4182.912495,1950,551.877885
4327.099896,1258,556.87515
1223.076025,372,558.257792
7997.4153,1721,565.189889
1900.671631,512,567.413497
6003.28146,1241,572.754498
911.428863,1361,577.99183
5364.776902,881,581.648602
1484.687923,382,583.397628
873.692674,279,584.725451
3412.940662,1143,590.550535
1882.310978,482,592.727162
5971.48078,1534,599.395236
4145.405886,2781,612.983986
748.509176,342,614.537484
7172.138947,1169,619.708677
8060.767657,2112,629.205478
2348.88081,670,632.20157
3806.202488,1095,637.177605
1617.585838,414,639.068139
4076.978794,1194,644.392636
1029.494421,447,646.592592
4400.075708,2162,656.03426
16306.145821,2479,667.245672
2780.80538,2327,677.445196
9210.076745,2243,687.540576
541.698298,428,689.518071
42469.331521,3600,705.497999
2828.741999,1288,711.13595
7607.446609,2090,720.570837
4258.218469,1368,726.555599
12420.527095,3274,741.275057
34841.954145,3600,757.416088
5018.770855,2619,768.799948
15408.377125,2058,778.118516
1078.812496,646,780.969767
11948.307565,3163,795.91634
2363.298396,1634,803.238624
1343.037857,595,805.790654
5386.74788,1786,813.965818
1454.656567,1148,818.899112
873.768574,373,820.55379
3582.002012,1133,825.456783
1418.963807,651,828.288898
15311.396021,1971,836.990407
2635.718578,2309,847.024857
3065.76882,1159,852.333706
5486.698586,1572,859.163052
16417.27161,3312,873.817474
814.706972,289,875.109213
1193.806835,697,878.12201
22410.464501,3600,894.077073
1918.840969,1098,898.873025
8103.679186,1914,907.5003
12676.23219,3267,921.913548
3427.805266,1071,926.582316
15960.390082,3600,942.4973
3291.018242,812,946.007328
27326.79222,3141,959.94412
3267.366584,887,963.774529
6375.772427,1188,968.881488
1972.276513,1019,973.275316
4605.026993,2315,983.699346
2554.991341,586,986.217366
7042.151956,2068,995.578501
6857.643554,2083,1004.671924
5878.411029,1121,1009.508564
10181.627545,1873,1017.999544
774.087631,509,1020.218605
2921.845329,978,1024.458613
5870.167817,2405,1035.207984
4252.439811,1336,1040.963366
749.088642,360,1042.554518
3398.970578,1427,1049.103804
4507.540316,860,1052.886207
25365.397248,3600,1068.863114
1868.31557,1542,1075.541551
4733.724013,3407,1090.60724
18446.446123,3600,1106.697413
2362.167321,1139,1111.655501
14918.364281,1990,1120.558424
3370.98189,1457,1126.957411
10386.881665,3600,1142.880538
1934.976378,472,1144.917213
35915.352904,3600,1160.798425
4838.341867,1225,1166.142977
20847.255203,3600,1182.185338
3931.751781,2657,1194.013838
3668.815903,890,1197.969775
1018.187376,643,1200.837228
1743.811879,799,1204.362431
770.142615,282,1205.599615
7480.968279,3600,1221.651788
3041.543481,1449,1228.198478
1329.473179,2555,1239.359853
6285.233825,1787,1247.299901
2550.3603,1986,1256.033849
16388.833883,3600,1272.109383
14428.484375,3600,1288.012512
3844.927227,883,1291.846089
3419.839527,1429,1298.066813
1153.802249,336,1299.581192
1742.994051,1145,1304.871904
11103.154558,1248,1310.275743
5138.657081,1919,1318.877979
5219.304338,970,1323.142413
1118.857021,442,1325.10733
2537.757564,1186,1330.219699
6911.548853,2655,1342.085825
978.516954,321,1343.492625
3974.155335,883,1347.429717
5824.513341,1225,1352.74375
12070.407863,3600,1368.571863
2772.665657,879,1372.464649
5201.765963,2084,1381.829533
514.349201,353,1383.407166
2088.510164,609,1386.203634
2200.950356,1387,1392.584497
4146.288848,3600,1408.56288
9910.057057,3600,1424.590839
35526.389281,3600,1440.649832
718.131343,271,1441.820829
18053.42095,2389,1452.51929
2263.569003,1165,1457.705062
787.821937,443,1459.669623
10262.37554,2705,1471.784261
4935.974774,1807,1479.678417
1147.913495,764,1483.313301
15318.721845,3600,1498.986922
4594.254353,1177,1504.492889
2437.419265,889,1508.419131
14133.147306,1811,1516.873853
791.355088,288,1518.16798
6612.63775,1513,1525.127817
1702.141042,477,1527.251816
6692.105798,1538,1533.965046
2357.009303,958,1538.411553
5234.662655,2500,1549.495676
5730.063935,1110,1554.266738
456.771718,351,1555.848891
1464.91062,691,1559.315847
585.087851,199,1560.219347
993.523544,292,1561.472155
8201.752786,1668,1568.754854
43644.647885,3600,1584.706377
1093.364877,324,1586.229691
833.265167,837,1589.898659
24000.637386,3600,1606.312833
639.556966,318,1607.736881
750.298983,244,1608.855421
259.812649,366,1610.498347
11554.011892,1993,1619.709239
7087.218071,3154,1633.969794
3092.07431,848,1637.78364
2592.171639,881,1641.725369
357.400938,261,1642.92962
1009.885334,392,1644.691644
671.763116,642,1647.57783
595.171448,231,1648.653689
8086.526092,1395,1655.083393
347.907988,236,1656.117486
3034.335017,1120,1660.986199
617.990414,233,1662.031628
4154.327927,1673,1669.828808
393.835579,237,1670.919132
3010.565348,1199,1676.165331
809.08128,228,1677.173548
4141.129537,2276,1687.719511
526.466976,216,1688.692091
3334.207499,1520,1695.38794
480.834872,218,1696.374203
916.275389,320,1697.781517
2029.086813,829,1701.396295
518.408786,545,1703.813803
2816.798667,1882,1712.266108
806.280472,311,1713.708816
1722.942956,627,1716.5238
10629.671835,3216,1731.038512
4614.936364,741,1734.240513
9574.456709,1360,1740.142688
1672.10389,600,1743.156252
1243.188374,685,1746.063428
953.574652,791,1749.533437
2006.52587,471,1751.695253
713.844015,245,1752.787751
1953.224001,1163,1757.957958
5256.938532,1399,1775.998442
727.274499,335,1777.583346
1323.067001,541,1780.02447
9718.721876,3600,1796.101751
28341.948967,3600,1812.227939
1025.233899,283,1813.462176
8286.298722,2865,1826.292325
861.290731,326,1827.842165
2846.356969,1000,1832.138086
1239.898448,450,1834.088034
5417.34656,1030,1838.70855
1216.847545,432,1840.626371
12591.38911,3232,1854.994818
1181.773916,494,1857.125213
14825.829707,3117,1870.812863
8223.892779,2016,1879.639855
6096.349972,3600,1895.302722
930.752559,269,1896.491954
1768.158596,1158,1901.815213
1125.970255,411,1903.621809
427.211894,377,1905.287299
707.565473,256,1906.448591
1496.007156,548,1908.832755
6241.666876,1926,1917.466225
4200.600672,1525,1924.18506
5671.554143,1439,1930.473382
240.197084,267,1931.634236
507.974557,300,1932.986017
831.175982,287,1934.269981
1995.478916,1042,1939.055295
1323.343772,834,1942.735333
1587.596747,686,1945.757804
3951.636299,826,1949.39209
3346.835776,678,1952.406853
1337.139869,539,1955.138489
2179.730421,1226,1960.49226
631.563418,239,1961.557472
808.216375,248,1962.626497
2321.051138,732,1965.848766
2165.749914,665,1968.777439
3048.167866,1419,1975.318642
17022.958434,3600,1991.310555
10265.440779,1986,1999.912178
1480.481045,790,2003.434124
9411.880058,1706,2011.031417
1128.061277,991,2015.398912
421.270361,523,2017.718758
3173.228147,1230,2023.11832
12804.040949,2067,2032.4154
6401.667804,3600,2048.422273
913.821876,803,2051.927871
7475.639044,1854,2060.030491
17850.926029,3600,2076.052369
1072.365492,316,2077.453071
5515.230546,1939,2086.270425
1402.544347,646,2089.148857
601.363035,264,2090.357092
599.731571,189,2091.191309
1393.47623,395,2092.952081
1881.805502,1078,2097.707237
2694.51179,1461,2104.426555
581.521112,258,2105.539641
831.188151,884,2109.352544
3144.662838,869,2113.136984
2122.339001,615,2115.797323
732.299386,337,2117.494533
10695.061635,1784,2125.514381
6135.333213,2557,2137.136796
525.221377,156,2137.822538
17069.921273,3600,2153.972275
6988.769997,2634,2165.460087
450.444183,351,2166.955389
6382.651155,2460,2178.048686
1972.557812,1523,2184.715047
17923.181209,3600,2200.628836
6214.768421,2732,2212.763264
4182.031427,1937,2221.102779
3062.821212,1191,2226.503887
1764.708518,1294,2232.16717
1632.366038,498,2234.337985
4313.223917,1642,2241.429676
4498.462749,677,2244.568039
5317.679759,1088,2249.312048
8078.119687,3600,2265.416543
6504.3886,1124,2270.303103
4662.775305,3600,2286.086582
17807.000448,3600,2301.962496
1985.221721,532,2304.212784
1542.33302,1148,2309.121881
3307.219911,1441,2315.358383
6561.302087,1485,2322.123017
25448.481284,3600,2337.993921
8664.527763,3600,2353.728981
25358.393634,3600,2369.313779
962.840871,327,2370.927628
6688.813728,3600,2386.649695
2931.994136,737,2390.170756
2731.416003,1590,2396.926296
50875.159419,3600,2413.010184
4645.698276,1797,2420.808315
564.50052,211,2421.739692
14623.904243,3600,2437.483828
10878.594289,1843,2445.6712
6384.218789,1428,2451.682358
3652.142023,1604,2458.653454
2136.03031,1593,2465.767182
3955.099505,1004,2470.138135
1315.957376,1594,2477.03522
4573.959362,2575,2488.500419
6178.822863,1614,2495.424764
1251.241961,754,2498.996184
38302.899062,3600,2514.814159
11018.527834,3600,2530.471098
2958.570556,893,2534.677627
486.583276,220,2535.600798
817.857781,911,2539.415334
46058.813132,3334,2554.106249
2400.674593,581,2556.596005
2864.963218,1474,2562.990191
1205.46087,852,2566.66548
1670.567557,1036,2571.517734
17449.038031,2578,2582.695017
63.47889,543,2585.133601
357.907994,244,2586.469941
1549.544718,902,2590.270156
18264.483105,3600,2606.015341
1503.787434,546,2608.40883
2491.586127,1666,2615.474553
21764.391576,3600,2631.200655
9545.460016,3600,2646.639924
16.029909,1184,2651.742694
18215.394066,3600,2667.263214
25259.383265,3600,2682.925343
13728.788785,3600,2698.372079
17988.539562,2516,2709.211956
1642.95447,1224,2714.715077
4767.392086,1928,2722.835058
843.809359,299,2724.127587
3720.792598,3160,2737.840554
5189.893649,2274,2748.031187
9980.460046,2750,2759.917337
16284.363823,3490,2775.187967
5126.785591,3434,2790.468829
2960.4956,2777,2802.962901
12180.176568,3600,2818.877719
972.607873,917,2822.940812
37615.699029,3600,2838.919334
5883.6616,3600,2854.948477
4255.387473,3600,2870.741817
7907.580242,3600,2886.855803
18232.492095,3600,2902.936442
1537.923768,876,2906.737592
1430.731509,951,2911.152451
1596.195205,416,2913.05392
44169.621705,3600,2928.854202
10142.212041,3600,2944.746508
1919.434997,894,2948.920101
30238.544773,3600,2964.918543
2874.76967,666,2967.777851
21016.692043,3600,2983.677548
16980.626549,3600,2999.52558
5754.275669,2451,3010.497149
1108.704937,621,3013.103618
5277.746852,2348,3023.840341
42355.319514,3600,3040.028201
450.501368,225,3041.017506
17208.703845,3600,3056.903764
53.075465,1683,3064.403197
465.056057,174,3065.135394
674.379655,307,3066.419971
1125.830649,644,3069.342536
12328.507461,2764,3081.762624
594.286779,267,3083.018958
1056.633292,1065,3087.743339
1571.684345,757,3090.97422
26513.391184,3600,3107.071021
7647.737791,3268,3121.79913
3546.032488,1698,3129.625914
6401.738509,1275,3135.087474
2583.037359,1785,3143.068192
849.228685,286,3144.290126
1799.214471,1809,3152.230698
13774.539999,3600,3168.21666
5621.283688,3492,3183.867387
483.491852,190,3184.748258
11943.010758,3600,3200.483773
12399.857522,3369,3215.587172
65585.726649,3600,3231.853557
13463.663742,3188,3245.888074
3146.366174,3600,3261.738191
15529.797894,3600,3277.695442
1557.388846,1275,3283.449059
741.969065,284,3284.741447
1099.310781,247,3285.840419
36154.910303,3600,3301.670725
8614.569018,3164,3315.904039
1258.479585,384,3317.605667
1369.094467,413,3319.400516
14213.830016,2685,3331.484054
11411.090478,3600,3347.377876
13360.401047,2019,3356.088828
13079.479861,3580,3372.202674
5210.979709,2102,3381.39739
10595.356099,3600,3397.360571
7858.737267,3055,3410.769216
14104.32023,3507,3426.715328
25709.405743,3600,3442.603372
3102.195056,1184,3447.870848
2756.500997,773,3451.394564
5427.278159,3459,3466.697698
1135.990412,1050,3471.166737
3823.750911,1953,3480.040308
2004.289455,991,3484.573961
27785.925446,2319,3494.910735
3519.253259,950,3498.960802
2216.744442,726,3502.277506
27770.714509,3600,3549.797294
2300.509572,877,3553.759202
2150.982341,891,3557.478118
4465.523643,3600,3573.592887
16565.522182,3600,3589.856214
5032.506395,1646,3597.433965
16118.85851,3600,3613.349117
776.15099,218,3614.341513
-130.061023,501,3616.822049
5634.009942,1522,3623.324709
15366.838145,3600,3639.802571
230.860824,364,3641.466398
772.548494,355,3643.074016
1165.815821,321,3644.513694
3449.743764,772,3647.848894
10053.447102,1802,3656.14924
6434.679564,1728,3663.904217
11924.147365,3600,3680.465088
7622.426785,1142,3685.62683
1150.120149,389,3687.369185
6716.69717,3600,3703.633389
5969.246163,3600,3719.997487
12101.275613,3032,3733.858306
15695.350414,2892,3747.165564
22212.086385,3600,3763.42611
15573.646269,3600,3779.97585
37961.87631,3600,3796.45013
1956.814467,1335,3802.743767
6948.615345,1146,3807.947585
1275.510092,316,3809.411274
16940.615109,3600,3825.806541
18530.451319,3600,3842.305869
4138.807981,966,3846.648679
2482.750073,2532,3858.39071
5723.769841,966,3862.710795
5222.764429,1406,3868.998321
2471.207541,1283,3874.762348
1359.285525,336,3876.266522
12652.804516,2699,3888.740456
1689.276978,437,3890.78006
4253.848565,2387,3901.694195
2529.594772,748,3905.093459
33838.861965,3600,3921.614929
629.199737,292,3922.973609
1032.60966,311,3924.432245
841.569609,357,3926.095384
34278.554161,3600,3942.791771
35340.645138,3600,3959.278405
1785.674882,1753,3967.225748
20527.164295,2827,3980.293444
3922.758251,577,3982.939661
469.527718,834,3986.696419
1148.411552,716,3990.140181
5631.484416,3273,4004.888393
16097.986792,3600,4021.47577
3956.650788,2128,4031.308388
12456.479712,3600,4047.865941
24733.281801,2103,4057.34673
45134.649324,3130,4071.740127
2511.808482,1526,4078.742048
447.367658,344,4080.344543
2639.051814,748,4083.901267
1745.336906,711,4087.139014
13986.88345,2495,4098.394239
13751.948976,3600,4115.045267
510.247256,334,4116.612341
5466.193905,3531,4132.629668
13592.315638,3600,4148.978218
30519.042767,2925,4162.453045
5958.476058,3327,4177.695362
5833.541972,1837,4185.953449
589.837987,166,4186.714978
22322.133639,3600,4203.430646
1534.376192,456,4205.493705
34965.452305,3600,4221.871163
7999.797389,2791,4234.839729
12731.341324,2988,4248.27311
1609.518922,402,4250.112844
1503.485396,547,4252.818984
12648.597416,2449,4263.908912
588.349265,348,4265.522571
6970.844819,3098,4279.728377
4026.71196,3563,4296.001554
2361.708685,962,4301.122468
1074.553035,451,4303.729062
2182.391425,1109,4309.495497
9407.787693,1807,4319.481899
23180.854379,2750,4334.038111
2447.096717,528,4336.615194
2784.470509,1197,4342.306069
15295.913252,3600,4361.854472
10144.146399,3600,4380.760365
25726.029499,3600,4399.691371
1411.39795,527,4402.470995
25539.169934,3476,4421.306314
712.650416,337,4423.06356
2346.613966,586,4425.763043
5335.999397,3600,4444.986193
14231.269454,3600,4464.570114
589.26504,304,4466.208999
2392.649558,592,4469.053748
1046.437124,2774,4483.619599
7074.825444,2777,4498.606245
12241.391254,2143,4509.939089
831.826372,287,4511.377984
3501.836166,901,4515.64805
2714.580833,640,4518.974469
864.56608,446,4521.541956
816.758675,317,4523.362145
303.443544,281,4524.975883
555.592845,455,4527.623105
11166.355379,1509,4535.390157
9162.939316,3081,4551.944893
901.780338,257,4553.412661
5984.01888,2928,4568.992706
2891.499587,2214,4580.766894
30965.675212,3600,4599.581462
19584.84053,3051,4615.873024
10974.565303,2195,4627.806589
1989.418671,1891,4637.49661
10828.238048,1677,4646.034816
2967.171533,767,4649.955575
25809.658966,3600,4669.840726
4060.998841,1600,4677.936771
5681.721138,2251,4689.619025
4621.688003,3600,4708.798033
11501.554539,1890,4718.97675
31097.894165,3600,4737.740265
1161.512428,639,4741.435296
5488.873437,2081,4752.170516
13709.575413,2393,4764.178767
10281.286418,3600,4783.481633
10019.530766,3600,4802.721456
380.894087,1149,4808.555653
286.531534,266,4810.282665
630.040819,166,4811.142702
437.886542,169,4812.035592
3814.313337,1412,4819.346383
2091.653227,812,4823.535241
562.542132,877,4828.658545
1237.784844,1135,4834.644948
5757.010608,3600,4854.025
811.815058,262,4855.404287
1703.330202,1417,4862.794709
765.327053,975,4867.869459
730.865298,348,4869.859983
10321.602676,2817,4885.055943
6692.470306,2993,4899.897076
4409.962396,1210,4905.793376
7911.282271,2863,4920.681193
1267.778279,368,4922.504824
37448.597078,3600,4940.455735
14462.10896,3600,4959.699661
2808.816331,707,4963.14884
12624.657087,2185,4973.949476
2217.561552,1028,4978.872411
2023.723158,703,4982.564577
2249.973982,659,4985.964225
1349.67501,712,4989.04674
1301.651423,465,4991.571275
21654.221919,3600,5010.231788
4919.949294,2469,5022.304634
137.913251,608,5025.357947
8814.024703,1238,5031.115895
7877.247121,1421,5038.529511
553.925903,194,5039.46063
1289.323518,413,5041.707365
3756.346106,1663,5050.26256
633.089626,179,5051.090102
2058.736326,1744,5059.630481
3495.023518,3357,5076.333191
1630.63288,623,5079.625314
732.422299,681,5083.091107
22418.808776,2282,5095.347449
4709.659859,1123,5101.120885
726.148116,174,5102.174609
567.680293,190,5103.336192
561.068568,180,5104.5919
806.547213,196,5105.660939
552.960366,181,5106.583036
663.870677,185,5107.444272
1720.547433,332,5109.026449
703.616759,174,5109.891308
687.033047,166,5110.709436
2252.151407,2171,5121.900545
11881.528338,3161,5138.167453
3322.005071,1637,5147.578947
1931.48274,351,5149.325548
832.702417,479,5151.448627
816.164567,191,5152.382596
4937.819379,745,5156.307111
516.896032,154,5157.236857
5374.529729,3600,5175.720297
2240.028265,648,5178.787771
38957.042289,3600,5197.016393
4482.316581,3600,5214.950768
1505.743955,2836,5228.883871
512.163641,318,5230.662634
1535.511179,414,5232.568272
4968.572573,2866,5247.160218
2358.272154,1162,5253.470003
819.481433,397,5255.198947
39641.200459,3600,5272.923462
988.729789,285,5274.269148
56829.175495,3600,5292.138358
24180.985153,2168,5303.223203
2460.705449,723,5307.458702
40506.216957,3447,5326.093778
33879.047447,3600,5344.221096
5534.384832,1593,5353.301075
2351.971699,533,5356.169458
777.624666,482,5358.512302
29235.05616,2640,5372.492321
10681.153649,2932,5387.688006
11365.560736,1501,5396.184706
5921.773583,3600,5415.335498
1183.530007,350,5416.98588
4850.077495,1406,5424.643939
2040.738478,844,5428.869552
3298.055334,788,5432.604749
727.961517,363,5434.7097
1012.575144,393,5436.994532
2833.410405,3600,5456.596425
10394.317308,1455,5463.839092
2668.927995,778,5468.233645
2706.983969,620,5471.258365
20014.966624,3600,5506.024862
1465.686885,654,5509.455047
17520.372385,3600,5528.833898
1427.759163,1103,5534.292085
15292.754895,2790,5549.433242
1539.172017,402,5551.334157
2691.200633,795,5556.009625
9852.586208,3600,5574.979621
3319.3935,729,5578.409968
10218.038846,3600,5597.765439
8136.8845,3600,5617.091341
15721.498977,3600,5636.131255
783.196908,396,5638.019076
3777.234968,1559,5646.853322
931.411867,479,5649.247792
13261.522975,3600,5667.612111
7630.972596,3600,5687.115199
19279.29519,3026,5703.2327
4654.674926,1678,5711.585147
18287.899889,3600,5731.160681
9679.269912,3600,5750.393688
3901.59308,2139,5761.567753
4135.276949,2455,5774.724931
616.484783,322,5776.655183
34465.420337,3600,5795.375649
3750.205653,1491,5803.343076
3632.650912,1901,5813.218654
4673.602229,2306,5825.846685
575.026136,234,5826.962531
23724.975483,3600,5846.442
2092.394646,1184,5853.182227
573.279817,218,5854.231817
1527.485936,1722,5863.410589
40895.284181,3600,5882.252495
21959.115337,3600,5901.272152
16671.955577,3600,5920.778904
650.635345,185,5921.811179
3731.28813,967,5926.81287
13201.043125,2612,5941.042662
6935.872895,3232,5957.696813
6502.771092,2939,5972.937773
12595.036588,3600,5992.331923
1984.381914,1124,5998.44072
4141.347943,2376,6011.150726
6985.868056,1830,6020.171407
14967.944348,2219,6031.678618
16892.505025,3600,6051.02393
13356.030232,3600,6070.052912
8923.778252,3125,6086.222633
13903.915822,3600,6104.830365
7501.842419,2850,6119.899108
34539.12154,3600,6139.563918
37867.546992,3600,6158.476462
18585.138723,3600,6177.468871
686.456518,179,6178.416138
765.270198,605,6181.918341
4002.927474,664,6185.557534
13891.066827,3600,6204.366041
672.594554,160,6205.147902
746.718844,191,6206.129143
12946.303309,3333,6224.41373
769.969422,180,6225.481711
476.5557,172,6226.487671
12908.313238,3600,6245.623069
899.911821,208,6246.639733
14560.495647,3600,6265.658728
704.135857,184,6266.69584
6823.467572,1088,6272.937279
6723.671601,3600,6291.336341
2864.228832,2166,6303.150383
986.726581,346,6304.810149
3852.476569,886,6309.427637
1774.93543,698,6313.41312
15377.557799,2982,6329.449355
3172.185812,1186,6335.073385
8950.110089,1664,6344.178351
5944.505432,3600,6363.169185
7348.94474,1889,6373.407337
15361.937213,3600,6391.836465
7564.672042,1577,6400.517952
2490.244014,652,6404.189491
6240.098145,3600,6422.463997
8939.741237,2181,6434.333466
1043.190368,358,6436.273846
29536.866461,3600,6454.893203
1577.241243,1293,6462.204814
10402.561272,2298,6474.200571
10662.111015,3600,6493.238801
5238.6213,3467,6510.953847
12627.436028,3600,6530.85591
24121.448792,3600,6549.814905
578.845687,179,6550.663005
15596.775747,3524,6569.215416
3479.178401,3600,6588.480772
7647.215523,3600,6607.597987
17790.496253,3600,6625.743014
12690.627442,3600,6644.541889
2243.709652,1397,6652.488171
12009.729277,3600,6671.069794
2174.148753,487,6674.089676
11444.132094,3600,6693.053735
1952.828601,949,6697.859626
1898.73475,1022,6703.28899
14434.512595,3600,6722.289046
6366.173842,2779,6736.799869
1510.949532,445,6739.19711
10633.006791,3135,6755.507256
21453.51717,3600,6773.984114
15910.4926,3600,6793.511453
14370.004372,3600,6811.832872
23243.383138,3600,6830.954992
6954.356109,3600,6849.102067
2639.296337,2498,6861.676981
8581.731106,1821,6871.167339
15473.113881,3600,6889.892943
876.810161,410,6892.060286
275.696238,258,6893.316795
7041.54311,2907,6908.518994
6653.30424,2159,6918.960439
19337.414925,3600,6936.892903
16450.726676,3600,6955.853447
20549.950555,3600,6975.281157
16114.143915,3600,6994.309786
534.53846,336,6995.905972
20446.308626,3135,7012.0315
4631.817188,3600,7031.073098
8604.843664,3600,7049.450346
7381.722606,2907,7063.884552
3741.055821,1461,7071.576623
846.499075,341,7073.537608
14293.845825,3600,7091.903241
3061.007696,916,7096.378414
4509.995436,2346,7107.703291
22509.985473,3600,7125.943768
913.08361,476,7128.717328
13000.941481,3600,7146.430384
11876.805872,3600,7164.14853
25482.249006,3600,7182.128674
1528.243403,867,7186.135573
14145.311347,3600,7204.640988
5285.244607,3600,7222.141045
12855.947067,3600,7239.781408
24461.430147,3600,7258.308832
11085.19053,3600,7276.153953
6596.822781,3600,7294.010822
12429.262454,2221,7305.387794
22715.451165,3600,7322.857236
1005.855382,658,7326.464475
17160.134163,3600,7344.916739
14561.858682,3600,7362.417403
1572.501961,421,7364.976402
1693.744784,504,7367.644148
9608.478951,3600,7385.509764
919.183326,372,7387.354891
5862.881468,3600,7405.326937
9527.745412,2190,7415.987579
3832.453298,3600,7434.077291
9916.097206,2501,7446.881607
776.969022,401,7448.957706
30744.73284,3297,7465.06608
3850.921575,817,7469.180629
7543.857815,1577,7477.62622
9069.857135,2536,7490.498585
676.032401,283,7491.721666
702.204597,227,7492.763927
475.616384,641,7495.730633
27906.223901,3600,7513.566481
21031.215109,3600,7532.103982
18941.81654,3600,7567.354824
8740.467039,1185,7573.059134
15336.228666,1999,7583.298326
3509.878622,1320,7590.721267
513.698513,160,7591.468725
8718.633659,3600,7610.412953
819.240679,241,7611.534006
2970.871608,1160,7617.285106
2624.566954,997,7622.15935
600.944892,182,7623.026199
614.807398,188,7624.014244
9640.334858,1772,7633.842578
16141.130118,3600,7651.966248
2710.703156,1266,7658.748681
525.672701,314,7660.246571
5306.619197,3295,7676.769795
568.091082,238,7677.949778
33624.187239,3490,7696.403868
4654.556354,3600,7715.578772
17814.149089,3600,7734.19029
5812.925843,1229,7740.887288
11114.366324,3600,7760.103689
4628.69592,3600,7778.633097
19660.863403,3600,7797.442899
7888.542124,1060,7803.475284
17630.366659,2559,7817.066388
15974.757963,3600,7835.547897
3482.617765,3600,7854.886309
3106.157895,1485,7862.68794
6807.749598,3600,7881.135017
