#{"t_start": 1754520773.7886164, "env_id": "None"}
r,l,t
15573.248195,3600,2282.602948
4353.775861,1463,2288.904456
850.615183,469,2290.988307
4115.995167,2358,2301.392209
823.13519,334,2302.827682
3135.034265,1867,2310.804909
23178.185805,3600,2326.773378
2662.727551,2451,2337.632349
10136.573756,1617,2344.467799
2760.355946,1196,2349.636925
3055.55149,664,2352.774537
9002.209253,3466,2367.863975
1842.491371,1674,2375.355803
8794.071811,3600,2391.316693
477.100039,204,2392.213164
10972.610905,2769,2404.264281
325.792389,271,2405.45304
6911.265189,1782,2413.5075
2384.179065,2283,2423.440569
749.439212,360,2425.23589
1982.558987,940,2429.289818
8294.402349,3600,2444.967563
3743.031153,634,2447.66552
4287.070035,1565,2454.280448
3121.789548,1540,2461.260964
5133.823536,1019,2465.664715
40295.964205,3600,2481.57118
1343.497967,710,2484.625705
3657.598423,2275,2494.44633
3085.816804,814,2498.266882
19452.573905,3600,2514.049665
980.517404,1443,2520.335953
4757.032734,3600,2536.269084
10702.226121,3592,2552.027849
27152.102048,3491,2567.069761
7453.605718,3600,2583.050817
29774.869239,3600,2598.787271
563.137728,317,2600.152617
1031.354338,485,2602.321204
7151.851439,3600,2618.019168
13199.22295,2055,2627.019641
2605.357506,3098,2640.325979
3764.473035,3600,2655.643435
1610.396373,838,2659.48478
10825.971169,3600,2675.209599
6718.109399,2871,2687.443662
1032.763743,818,2690.825905
31843.56315,3600,2706.48554
4575.433315,1317,2712.426861
13325.27861,3600,2727.717181
18704.654222,3600,2743.254388
11048.322746,1548,2750.28554
3033.034285,1668,2757.518718
3622.712189,1866,2765.856076
1656.966979,1802,2773.682759
3307.527505,1852,2782.015636
10512.321435,3600,2797.609746
9448.802466,3600,2813.726238
14391.083007,3600,2829.645517
14426.83548,2434,2840.533966
4853.953141,3600,2856.737902
7370.613462,3600,2872.461068
319.320305,202,2873.572558
12656.548998,3600,2889.512132
327.626897,650,2892.709609
6441.958556,1385,2898.562132
1976.912648,778,2902.090619
1359.71567,907,2906.051729
912.855343,262,2907.157769
646.351818,207,2908.063795
1972.462162,1573,2915.327753
721.980633,191,2916.127696
23129.745839,3600,2932.021043
6743.605574,3600,2948.115638
13860.742882,2315,2958.396519
12994.85804,3600,2974.17859
2021.07772,606,2976.888063
2917.400624,2906,2989.669364
8042.028631,3417,3004.964271
33649.145418,3600,3021.108246
422.395706,238,3022.133911
843.375374,308,3023.467345
1617.566617,818,3027.094139
1489.616992,620,3029.923025
20199.645055,3600,3045.770399
1532.714457,1368,3051.994533
484.69657,236,3053.016207
1860.982684,1226,3058.472513
754.776905,261,3059.598467
4610.186713,766,3063.035081
544.54823,173,3063.835027
664.616933,279,3065.054088
633.207097,580,3067.475965
1502.399558,1009,3072.14131
431.690125,219,3073.381131
13837.019824,1546,3080.021085
15935.458835,3600,3096.378307
4789.190617,3600,3112.376669
539.969439,160,3113.112162
2776.639959,1028,3117.751078
1033.122068,244,3118.822511
19542.932482,2224,3128.812175
620.140871,270,3130.078351
21998.522035,2011,3138.842176
5091.833219,2642,3150.495531
2106.419409,1416,3156.757586
11261.269919,1915,3165.286216
3066.972233,2358,3175.714304
15569.34293,2954,3188.872948
2730.28839,1433,3195.121248
4763.200982,3082,3209.025771
14730.526422,3600,3224.946941
1467.717581,612,3227.802373
8482.460958,3600,3243.861441
3225.931199,893,3247.681886
810.106008,332,3249.168209
1237.581757,766,3252.632634
11609.824525,3600,3268.587066
598.658084,342,3270.012723
720.956016,931,3274.179214
3713.474514,1142,3279.085474
1463.345764,1011,3283.750423
10600.124811,2780,3296.112935
14064.183937,3600,3312.065745
2212.021054,557,3314.535356
7750.440378,3600,3330.7063
14807.122666,2479,3341.508987
14357.010954,3600,3357.363958
12993.788719,3251,3371.997228
31885.572026,3538,3387.677797
13641.468774,3600,3403.732915
2054.279298,808,3407.28266
3214.688475,1537,3413.848694
10296.369831,3016,3427.568471
3641.237038,986,3431.756141
2558.47748,3129,3445.681081
6093.705371,2790,3458.209221
2467.717376,1373,3464.200469
161.242042,455,3466.268257
7047.674586,1476,3472.713561
3356.392262,1773,3480.783935
1666.965508,816,3484.501436
20522.123408,3371,3499.329175
11273.492656,3600,3546.862005
16329.530017,2839,3559.384967
26564.194599,3600,3575.555135
4812.518664,3600,3591.824086
1007.343356,329,3593.303478
2607.679616,1222,3598.914619
1072.629382,395,3600.671517
8883.962034,1565,3607.618631
10283.199462,3600,3623.59593
11709.925372,3355,3638.892985
8744.472154,3600,3655.185473
9871.478834,2282,3665.501811
653.23323,185,3666.342086
7107.859116,3600,3682.881672
1410.903881,988,3687.308855
1790.414665,1380,3693.745418
16155.385396,3410,3709.131778
23092.862204,3600,3725.272082
7884.809019,1967,3734.380137
23065.576933,3600,3750.801168
-536.837361,732,3754.054157
32677.215646,3600,3770.648366
5152.502513,1112,3775.723651
546.938858,216,3776.691996
18228.123684,3600,3793.193241
4113.900138,1675,3800.787582
1245.401684,953,3805.341073
18120.665196,3600,3821.89854
215.995925,351,3823.460501
583.727427,309,3824.798061
12917.187757,3600,3841.271737
2322.070342,987,3845.700749
10549.914953,2012,3854.856567
8813.281508,3600,3871.218732
15925.753741,3600,3887.718212
1333.368625,1005,3892.370913
6181.77925,3600,3908.789796
886.067697,254,3909.944437
5330.381572,3600,3926.656352
856.429294,332,3928.165907
1235.496434,606,3930.982737
744.368847,290,3932.288362
2271.142624,1894,3941.101975
2525.594115,770,3944.594435
1374.135745,289,3945.922503
32947.137797,3600,3962.403409
28504.378563,3600,3978.975754
745.874137,220,3979.959799
7808.729052,3093,3994.199601
5713.219533,2399,4005.009701
871.991337,318,4006.499903
622.645722,362,4008.39957
8496.011537,2963,4021.752515
13446.515554,3600,4038.275592
3566.393166,926,4042.43285
811.488066,508,4044.723597
1950.524464,711,4048.22909
10541.92511,2455,4059.313913
732.038726,321,4060.826571
766.552681,308,4062.260995
1003.785393,358,4063.907143
7749.30016,2351,4074.717856
529.713031,267,4075.938075
18576.792005,3600,4092.397483
1240.545371,350,4094.031428
1204.323071,337,4095.531512
1184.994492,413,4097.406602
2760.818017,1081,4102.554229
1228.265702,890,4106.555695
5841.102964,2273,4117.039187
2249.840451,690,4120.16399
16735.238438,3600,4136.465246
13006.055528,2147,4146.206224
13365.630107,1675,4153.890624
4416.763342,1276,4159.902453
11483.115581,2290,4170.158764
2006.818167,834,4173.983462
2977.409391,1164,4179.46435
698.621066,781,4182.902186
4012.294804,1410,4189.356249
38894.008538,3600,4206.033772
1516.403041,374,4207.731187
6979.089218,3600,4224.131857
3722.872592,1314,4230.102544
1857.865296,673,4233.401178
1477.643541,304,4234.819205
18848.590417,3600,4251.031279
1300.329607,355,4252.89142
1795.079468,494,4255.153002
1837.240032,2067,4264.485637
18331.242804,2365,4275.393741
2342.464112,1584,4282.597509
4216.177236,1514,4289.589364
12330.683688,2778,4303.431466
10590.681552,3600,4322.672972
2848.843986,1112,4328.116395
18183.040247,3600,4347.470643
1264.403219,413,4349.875868
9948.325134,3600,4368.462884
714.551001,351,4370.165025
6400.063221,3600,4389.230713
534.740683,393,4391.544331
8477.581989,3600,4410.734864
640.721043,339,4412.319699
4154.752526,1116,4418.288343
27721.841423,3600,4437.596474
14005.507753,3600,4456.759406
8104.408538,3600,4475.237996
7487.436378,3600,4495.032181
599.556466,237,4496.442769
2789.890716,2384,4508.771806
11797.707095,3600,4527.901009
4400.920322,2972,4543.58254
8033.223665,1993,4554.488973
202.29418,301,4555.991957
2843.702274,658,4559.098703
587.646498,213,4560.12627
10668.651736,3600,4579.631372
4303.035072,2531,4593.059177
2349.678502,569,4596.025224
8288.149636,3600,4615.110825
1653.826111,1859,4625.0035
7376.673165,2733,4639.398468
8504.31317,1559,4647.16604
30054.200013,3600,4666.822459
11284.654528,3600,4685.934809
6247.106814,3267,4703.360755
1915.143967,609,4706.14428
7513.476027,3600,4725.33724
3269.643354,1050,4731.068491
3545.349641,2637,4745.287972
13758.775393,3600,4763.087326
10246.570405,3454,4781.420326
11824.133761,1434,4789.167992
7103.885302,1700,4798.267441
1134.92412,1300,4805.044069
5488.079297,3068,4821.174183
5284.587797,881,4826.193622
7028.508318,1267,4833.221953
23840.709592,3600,4852.127457
32507.230739,3476,4870.927169
718.081569,431,4873.44535
803.264859,319,4875.386263
1013.878711,705,4878.783094
7041.314192,3332,4895.442402
1070.956524,325,4897.129898
20642.090882,3600,4915.717936
17237.565365,3600,4933.5667
4070.038438,703,4937.347636
801.924024,387,4939.166523
4754.691191,3261,4956.436628
9932.199087,3600,4974.413284
4393.048118,2038,4984.7428
16685.601872,2509,4997.624342
4586.16037,3600,5015.215459
7379.38497,2971,5029.910545
5862.254145,1208,5035.97833
11461.220533,1781,5045.198512
758.044619,329,5046.970115
1908.452041,488,5049.552025
581.64256,158,5050.277942
14745.917413,1873,5059.38918
20313.518406,3600,5077.551162
5264.014218,1043,5082.767265
320.030461,196,5083.756638
10320.645856,3478,5102.415112
371.248474,212,5103.969378
7202.123668,1624,5112.00683
1209.065734,270,5113.465348
529.542244,210,5114.762098
3661.467136,1855,5124.006312
460.689635,135,5124.950202
3470.69964,1219,5130.957766
721.482147,213,5132.216228
545.506422,151,5133.103192
1763.274081,1410,5140.030931
459.2638,159,5140.97506
202.018024,288,5142.657546
798.577566,179,5143.771792
1415.598529,355,5145.877684
384.990581,219,5147.359367
535.383009,201,5148.430744
598.972953,166,5149.202541
2200.131727,600,5151.88776
12803.541768,3600,5170.83492
6960.913428,3438,5187.883552
336.980822,252,5189.475032
1062.443301,729,5192.780374
34696.192977,3600,5211.090891
6296.599212,3600,5228.57848
12091.407942,2464,5241.796438
4040.97388,1253,5247.455235
12335.279996,3600,5265.312051
5393.172581,2865,5279.345543
6294.934893,2520,5292.161187
5750.794049,2761,5306.743013
10392.402744,3600,5326.194591
1326.261311,462,5328.335679
39271.874625,3600,5346.852866
1618.986892,482,5349.691974
11019.578667,1906,5359.748074
8980.15716,2138,5371.378178
416.530148,790,5375.290197
10031.142359,3600,5394.588801
11639.624264,3600,5413.994615
1645.048795,561,5416.631669
930.980612,362,5418.327168
14031.353294,3600,5437.619872
11561.062301,2223,5449.367975
4482.182654,3600,5468.702056
1982.075297,1205,5474.430362
725.980124,527,5477.281515
19303.372316,2905,5508.607225
26879.624524,3560,5527.791489
2247.812765,1050,5533.098171
11473.180439,3600,5552.356764
9115.245827,3510,5571.139845
6585.419387,3600,5590.498016
2918.881424,777,5594.093857
10724.656948,3566,5613.120993
1086.128261,1271,5619.835815
3839.960114,2224,5631.975927
1412.340678,434,5634.359777
10033.379458,2978,5650.014211
20425.735541,3600,5668.49412
1677.484908,1452,5677.044661
14082.666551,1955,5687.020117
1215.10672,400,5689.349475
3383.461954,1073,5694.803322
5391.954245,2819,5709.504665
4205.03907,1654,5718.603191
17109.956463,3600,5737.653796
13235.444386,2406,5750.494963
6412.198515,1779,5759.622269
13598.308752,3600,5779.288537
589.687411,280,5780.681503
2419.481509,1264,5787.216379
13885.689523,1678,5795.885671
10129.190712,3176,5812.649128
3942.331268,780,5817.153431
4916.774121,828,5821.984389
867.124165,1389,5828.911537
7704.432728,3509,5847.989213
5322.006369,2779,5862.939526
647.329247,193,5864.083524
3426.923593,1906,5873.82401
6676.303618,1892,5883.699387
544.368154,187,5884.582891
546.950089,151,5885.316631
453.404119,138,5886.008244
6201.61304,3600,5905.886087
20783.550253,3600,5925.017263
674.748656,223,5926.07989
594.442647,241,5927.228384
493.090943,164,5928.022733
6484.975117,3600,5947.340274
2005.989789,951,5952.853403
10289.488415,3600,5971.159959
13517.269923,3600,5990.150575
20564.49476,3600,6009.613784
2364.783565,2095,6020.156144
15568.861866,3600,6039.638299
7661.311434,3249,6056.368445
18046.721264,3600,6074.736628
16876.679028,3600,6094.301225
16636.410861,3600,6113.287854
14468.921003,3600,6131.901706
29052.231491,3600,6151.181808
9720.662682,1805,6160.55464
10516.187042,3600,6179.968811
12188.916576,3600,6199.637692
19423.448999,3600,6218.468244
4686.895064,1697,6227.99783
6444.682712,1246,6233.989454
21528.76585,3600,6253.558695
1292.985125,807,6258.178542
830.837988,189,6259.11832
11836.142273,3600,6277.76201
3050.806259,920,6282.919259
15675.723861,3600,6302.0564
32990.286421,3600,6320.762166
5077.478921,953,6325.979742
10974.727523,3600,6345.189868
20976.739283,3600,6363.941502
16731.845908,3600,6382.628821
16907.185753,3600,6402.335781
13425.572419,3600,6420.781476
28818.689733,3600,6439.791319
2173.469951,1565,6448.414312
12208.107094,3600,6466.868048
2774.529647,1605,6475.964091
14300.754878,3600,6494.64638
20543.449545,3600,6513.459109
770.794011,188,6514.529848
20645.339964,3415,6533.394921
4114.315074,3600,6551.869282
12263.329348,3600,6570.863736
13776.409189,3600,6590.21859
510.997332,283,6591.809687
12785.64874,2630,6605.647659
12617.322949,3600,6624.01854
5591.350977,1100,6629.656356
1528.699818,420,6632.117021
985.335385,414,6634.384713
8481.182376,3600,6653.319545
1434.202375,1472,6661.181191
4750.13642,1946,6671.065406
12942.194095,3600,6690.257042
26858.425171,3600,6709.518217
13910.021095,2931,6724.435233
5442.028875,1968,6734.927547
27674.267603,3600,6753.988816
5014.736135,3600,6772.116156
14185.827871,3600,6791.688592
1849.08851,951,6796.586026
21782.823188,3600,6814.87107
12551.186813,3600,6833.723085
9510.748672,3600,6851.989369
27985.508547,3600,6870.671397
23294.715475,3600,6889.397282
13578.06804,3600,6908.159613
4306.981475,1626,6916.056465
13491.796589,3600,6934.144478
3030.931377,2535,6947.388655
1181.585698,415,6949.74191
20353.735654,3600,6968.252095
16544.350107,3600,6987.395797
14066.899976,3600,7006.750749
8739.48368,2622,7020.510534
3910.232529,1587,7028.115331
3259.462513,846,7033.073806
13952.967789,1644,7041.333818
13166.996909,1955,7050.998162
3158.002713,1209,7057.622583
12805.450195,3600,7075.98589
10575.353481,3600,7093.967234
10712.349992,3204,7109.344943
11945.710222,3211,7125.908786
6668.461981,1619,7133.99015
2998.856898,3600,7152.263138
4313.451736,2720,7165.173598
9450.19904,1609,7173.3197
9652.879376,3600,7191.198734
773.302667,279,7192.823954
12049.948726,3600,7210.851282
14371.539153,3600,7227.922151
3061.265821,757,7231.741013
1317.755389,334,7233.616225
380.174194,382,7235.810472
10009.586469,1643,7243.981364
633.848229,389,7246.284722
13835.254097,3600,7264.160779
12098.807513,2811,7277.922273
5525.566609,1029,7282.846618
526.222033,470,7285.344618
11025.455653,1992,7295.278885
9742.095946,3600,7313.158923
6269.359063,3600,7331.708264
4595.902151,2346,7343.652277
35876.602102,3600,7361.23158
17537.933202,3600,7379.803
18809.062511,2627,7392.265195
9422.430832,3600,7410.814262
11189.154001,1530,7418.384988
33629.533045,3600,7436.389371
538.701953,189,7437.303986
885.715099,254,7438.511056
5071.968601,3385,7455.269118
1035.619634,456,7457.821861
4162.321416,1996,7467.687829
13206.715406,2336,7479.543137
12915.552441,3600,7497.584806
3960.831895,1801,7506.344215
20541.242395,3600,7524.493402
31673.485933,3600,7542.678621
10335.314301,3600,7577.930799
612.750583,200,7578.935505
2849.087907,3578,7598.010884
594.583342,240,7599.380754
11674.82851,2612,7612.664011
9365.544612,2130,7623.349303
606.990206,205,7624.521863
9004.767991,1228,7631.646084
15445.272063,3600,7649.423824
26605.047211,3600,7667.729832
5855.421972,3600,7686.838384
6798.318628,2746,7700.929797
8987.004064,3600,7719.735307
4327.391403,1405,7727.85321
25992.125265,3600,7746.157958
889.78145,239,7747.329759
1457.530857,858,7751.907467
933.876985,343,7753.897964
1466.914684,865,7758.883093
7841.009843,1307,7765.36044
7422.254497,3600,7784.46146
3165.535891,1300,7790.789936
16047.864406,3600,7810.103733
9054.323429,3350,7828.091636
2065.145541,887,7832.658291
12502.009182,3600,7851.320768
17996.14586,2662,7865.575205
8035.443407,3600,7884.402172
4413.047507,2651,7898.602164
21609.243244,3600,7917.484144
8468.633795,1949,7927.604416
13272.123096,3600,7947.186622
13264.82248,3600,7965.716165
611.327645,170,7966.570158
7720.807339,2546,7980.434912
12975.994826,3600,7999.883749
781.441402,209,8001.089548
34810.806347,3600,8020.620378
16434.862569,3600,8039.499284
5220.107587,2026,8050.132231
508.613597,189,8051.013204
1055.991455,376,8052.797728
1207.522452,305,8054.234425
1314.643834,521,8057.184206
962.399004,296,8058.922751
8636.484975,1661,8067.55074
8788.517135,3177,8084.490387
13312.696273,3600,8103.395963
1456.424602,733,8107.399395
2062.46036,2187,8118.904352
1217.677728,650,8122.271704
