#{"t_start": 1754520773.8048756, "env_id": "None"}
r,l,t
1522.254623,564,463.898772
990.250901,733,466.792193
1354.938167,376,468.238634
1504.315686,510,470.152259
2259.366598,637,472.816947
4508.944825,1052,477.572691
2748.710442,1277,484.700319
1151.841927,1338,490.480254
1439.172234,644,493.075911
1881.784907,710,495.808071
1239.317575,342,497.218158
1453.274224,432,498.836243
3360.453663,933,502.389955
6163.920123,1378,507.872887
3783.941426,2009,515.836237
1748.929642,985,519.229998
1609.138153,526,521.241576
707.49006,208,522.335929
7952.435391,2603,531.931419
2463.941847,1220,537.514348
1394.664608,369,539.562933
957.372524,601,541.935128
1597.311441,848,545.426586
3582.63401,967,549.149259
1915.185712,1099,553.458404
2193.475829,829,556.856867
743.188529,270,557.846865
19453.547705,3600,572.806142
3052.649449,933,576.369177
4520.955178,740,579.284669
6188.311298,1339,585.355258
2869.135149,1327,592.00802
17910.50378,2935,604.814439
3748.858807,1026,610.553511
2083.452059,623,613.426659
3094.089753,634,616.276845
962.833254,323,617.70091
3091.159957,1426,623.936513
1276.230304,389,625.663309
3114.280993,720,629.081532
10971.345782,1493,635.854602
993.140275,404,637.603356
10278.159593,3171,651.870089
3385.467365,901,655.85038
7878.364061,2106,665.330212
1587.538438,769,668.809253
2178.195997,1078,673.558357
6102.697777,3001,686.903574
1321.919289,363,688.604935
1865.886957,524,690.915634
2188.161053,592,693.509188
1281.610487,330,694.944669
3924.664987,1045,699.538231
4401.287521,1359,705.714556
22497.742366,3600,721.759343
37723.992377,3600,737.773007
1418.818538,565,740.312811
4262.786186,2626,751.923467
6780.113141,1289,757.914685
7050.201474,1229,763.185531
1280.104554,624,765.906615
2766.918312,1044,770.508228
916.320573,399,772.26159
8252.023311,1143,777.528798
4930.547527,3600,794.324133
6481.460426,3154,808.311448
1718.896779,649,811.469956
2339.698538,1057,816.123353
4679.931268,1031,820.607647
8927.257717,3600,836.326823
20661.191281,3480,851.756658
931.65297,299,853.036786
3800.261664,2651,864.592363
4385.014459,2086,873.928326
1730.394526,560,876.376278
601.161741,386,878.050002
1943.271765,467,880.153291
4559.098293,3196,894.266665
1124.048723,288,895.50715
2792.183743,770,898.923364
19756.888133,3600,914.767844
9348.391995,3600,930.696111
4844.224687,1197,935.918972
2450.0823,2773,948.280715
4070.999642,1924,956.811649
4766.285034,3476,971.898099
3804.94103,824,975.711434
4237.044298,852,979.485919
3331.012265,2907,992.379139
876.903702,233,993.475533
1450.575091,1396,999.494549
8962.947982,2449,1010.488179
5779.200781,1459,1016.8843
7711.556119,3600,1032.886957
768.412996,552,1035.26091
23024.788958,3600,1051.22417
3655.440978,1751,1058.872152
4039.579519,984,1063.190311
1782.635426,985,1067.767876
18787.261539,3600,1083.582397
995.546824,431,1085.527983
661.273208,450,1087.392401
671.893209,274,1088.637508
708.064649,367,1090.246035
1629.813765,1119,1095.102811
8190.852893,1786,1103.343495
9418.289753,3600,1119.205545
6928.304166,1281,1124.853358
1786.270586,677,1127.859075
966.733668,450,1129.811768
7994.263166,3173,1143.802729
12778.715741,3600,1159.717637
4428.945461,2042,1168.683153
3261.407974,1398,1175.052235
2904.782422,1438,1181.286026
17464.888357,3600,1197.314011
6725.757722,1728,1204.971711
875.609873,567,1207.538095
5755.065096,2464,1218.592219
1506.75704,1145,1223.562572
22170.972639,3600,1239.513463
4150.631807,1738,1247.239448
6250.287892,1899,1255.563628
4644.581862,1012,1260.002142
385.999867,391,1261.750507
6878.561675,2539,1273.126067
2456.700963,658,1276.009608
25941.413691,3600,1291.914801
4884.95126,1424,1298.113385
12287.005916,3236,1312.526131
1224.667542,461,1314.568321
4559.98078,1081,1319.456858
9077.754771,2102,1328.656542
2994.954781,1271,1334.1068
3368.638898,913,1338.524839
13944.793947,2489,1349.369015
18324.953184,3600,1365.246475
769.239917,262,1366.384232
5929.371834,3002,1379.812322
626.572057,235,1380.82052
1130.626297,824,1384.525295
2031.635604,567,1387.07128
19997.342361,3600,1403.25105
2288.052405,642,1406.078548
818.236406,354,1407.666309
702.571365,574,1410.414607
3146.899833,3159,1424.297918
858.3049,779,1427.704574
19371.808104,3480,1443.308137
14976.954818,1944,1451.960666
496.608235,445,1453.970933
304.259057,607,1456.644507
5407.043779,1167,1461.882131
59925.398403,3600,1477.843576
2406.782348,840,1481.505422
3713.647647,950,1486.050387
21187.124415,3600,1501.928379
2039.047832,1359,1507.888315
780.596645,274,1509.26189
3267.922312,1584,1516.611472
14064.598833,3151,1530.876307
10706.082016,2836,1543.619929
7900.637528,1627,1550.704589
22260.048049,3139,1564.843864
5170.775558,1701,1572.35267
1493.579495,447,1574.2814
7128.455106,1373,1580.504938
370.230023,363,1582.117747
1251.478626,291,1583.382327
4608.371045,1401,1589.558589
2571.710238,1706,1597.533144
2359.728773,1259,1603.140954
3569.938104,1665,1610.702088
698.724449,437,1612.894955
577.326695,183,1613.704638
4554.740461,1373,1619.867655
1415.980623,885,1623.883221
3317.078769,3600,1640.034139
260.873575,314,1641.466234
824.130964,206,1642.429254
511.788844,210,1643.40817
2345.969871,1295,1649.406987
544.462085,166,1650.161142
6396.348074,1957,1658.788601
573.18887,336,1660.2672
656.581664,197,1661.147407
5304.218117,1010,1665.651224
4773.796553,926,1670.111604
2101.745352,1642,1677.392602
1083.729831,547,1679.873119
7770.998571,2738,1692.467703
1588.654852,711,1695.48705
642.861779,201,1696.431049
11460.077616,3600,1712.430156
574.708186,186,1713.289845
358.087626,223,1714.279589
429.847143,268,1715.475281
1864.538265,616,1718.248962
389.727979,1009,1722.963066
17093.500654,2135,1732.375534
5525.726634,2212,1742.344332
864.118106,425,1744.233769
11184.630599,1998,1753.048065
1153.423642,419,1754.936271
3533.663655,809,1758.479061
6727.368801,1544,1777.26901
3452.230548,1567,1784.17562
1809.618671,556,1786.647438
552.156947,162,1787.390454
500.747115,250,1788.500544
658.690943,402,1790.679707
10580.297339,3600,1806.161042
582.117043,321,1807.905847
20998.84003,3600,1823.852115
6497.743074,2503,1835.138446
1690.563013,392,1836.856137
13533.631492,3600,1852.892783
863.637823,731,1856.090721
11665.361916,2044,1865.090105
3195.345902,1144,1870.096843
12447.721317,1679,1877.393706
1670.567089,506,1879.669619
3255.108959,1395,1885.783623
3560.139673,751,1889.035948
4718.826025,924,1893.053072
13862.770501,2875,1905.900567
1733.143889,582,1908.445966
1539.307257,1015,1912.898286
581.112979,204,1913.782495
12233.356216,1716,1921.524595
8512.744133,1647,1928.768354
11771.083243,2572,1940.292998
3172.855883,1908,1948.682699
752.861725,415,1950.499143
3072.625604,734,1954.105926
1425.435936,1139,1959.13793
7654.475267,1424,1965.347629
1610.480465,425,1967.234206
18561.062545,3349,1982.149281
979.507493,289,1983.425769
1093.365252,663,1986.358476
2644.049584,1386,1992.671398
15433.730427,3600,2008.593563
3984.364459,1793,2016.471391
15191.957521,3600,2032.519277
1206.515496,391,2034.172422
5136.066497,829,2037.766066
5807.270174,1421,2044.259884
440.423085,260,2045.451368
451.435076,517,2047.695703
753.27579,279,2048.937462
3785.619862,2371,2059.272625
1698.015176,970,2063.798383
3565.886427,801,2067.307937
4137.306644,893,2071.274555
1072.927486,268,2072.450378
1522.332569,853,2076.161173
3674.021857,613,2078.813233
27129.344171,2586,2090.585891
3445.298804,1219,2095.956531
771.401817,530,2098.349451
13663.970581,3600,2114.279897
8101.331734,2839,2127.207001
18193.011594,2625,2139.057602
4684.203345,3600,2155.203197
20481.662132,2726,2167.048484
27804.78764,3600,2183.13797
2253.225459,1437,2189.303768
4487.204461,3600,2205.260748
727.990689,348,2206.758662
1456.404267,912,2211.055439
16559.415894,2427,2221.542936
10260.034353,3600,2237.415858
5229.704999,998,2241.71713
701.421384,291,2242.965149
5521.262478,1090,2247.963154
8479.148463,2407,2258.499295
1361.260193,529,2260.841675
8965.47774,3600,2276.741517
1600.566159,407,2278.48532
12211.669557,2113,2287.83918
1298.685231,641,2290.71961
3576.149445,2275,2300.748534
2989.541937,1136,2305.652098
12596.627806,3373,2320.567257
7263.316579,1554,2327.283105
21751.544913,3600,2342.991928
11615.147373,3220,2357.263969
18744.973326,3600,2373.085876
5830.683077,1596,2379.977414
22060.647982,3600,2395.851999
818.594572,341,2397.346385
3635.677889,1158,2402.460788
1056.659555,372,2404.100869
726.052634,1175,2409.484717
4460.585163,1134,2414.433111
5073.942484,1409,2420.537979
30393.731247,2726,2432.568205
666.030674,445,2434.507965
5712.490416,3600,2450.129622
4696.688699,2461,2460.966951
4135.194225,1328,2466.754731
4958.732503,1269,2472.189634
1608.954498,734,2475.396719
790.970216,453,2477.444005
556.472943,208,2478.556893
36350.757145,3600,2494.121371
631.697637,859,2498.139901
6869.712347,1587,2504.943415
2577.430122,2604,2516.569697
2285.099807,1673,2523.812945
493.717745,168,2524.574355
3142.516466,551,2526.961073
315.944671,194,2527.815179
615.0117,269,2528.979689
1682.056429,603,2531.541837
4344.54633,2309,2541.757984
5616.503573,832,2545.338878
1058.999675,949,2549.413375
7306.925169,2989,2562.626914
5810.61443,3301,2577.290689
23417.90086,3600,2593.094664
4949.990675,2971,2606.177649
8865.167326,2814,2618.278358
7101.34564,3600,2633.878611
40365.442778,3600,2649.404432
17982.09387,2500,2660.228708
2802.990252,979,2664.434659
1320.396382,892,2668.223497
4115.379009,3600,2683.89155
17856.690595,3600,2699.344082
11698.544464,3600,2715.088245
29204.709938,3600,2730.595271
8219.009702,3600,2746.310307
2244.456316,1492,2752.667762
13887.551179,2985,2765.98463
1190.292353,889,2769.86445
7522.248008,2720,2781.92874
14549.859558,2694,2793.751292
809.21153,353,2795.259508
8650.645139,3600,2811.146111
8700.754566,3600,2827.293878
5006.126077,2224,2837.271616
13165.710777,3600,2852.967586
6982.522532,1827,2861.224963
2496.06012,2136,2870.651526
299.122185,286,2871.897596
18855.365363,3600,2888.020309
13731.526251,3600,2904.116113
14642.25229,1629,2911.50775
5713.293992,2476,2922.240311
1789.125085,730,2925.488553
2015.857444,883,2929.463513
2358.240243,699,2932.610219
4550.01149,1147,2937.694857
4443.503336,3600,2953.673348
2908.332526,889,2957.714915
17931.027855,3600,2973.500385
1089.744563,307,2974.897655
13853.030223,3600,2990.717086
548.01637,169,2991.441859
1724.883584,916,2995.539399
1655.707913,1581,3002.768831
11118.62581,2834,3015.136823
24949.694551,3600,3031.376874
5414.885317,2868,3044.174787
5653.154809,1706,3051.750957
18365.109842,3600,3067.633364
3534.873308,826,3071.450249
16428.93827,2349,3082.025099
9798.96042,3030,3095.752303
1434.039313,932,3099.685997
13158.646953,3600,3115.952147
476.966429,293,3117.298134
15446.657657,3600,3133.208858
6402.692555,3600,3149.290174
25487.939014,3600,3165.158119
10152.106005,3600,3180.954128
10408.249645,3600,3197.102235
3791.230757,3600,3213.063156
1118.886905,506,3215.383668
409.088253,194,3216.281837
18523.852454,3600,3232.44772
4795.133504,1202,3237.81935
1633.242645,582,3240.425891
520.441172,186,3241.263975
2782.892762,2197,3250.902584
8224.463105,2152,3260.302719
2306.864177,1382,3266.546644
1699.38454,822,3270.131998
23732.687382,3600,3286.139714
1400.779434,782,3289.448563
3167.739895,2759,3301.752575
715.111266,210,3302.726192
9217.074709,3479,3318.316047
10610.027261,2550,3329.822679
8577.957564,3600,3345.437989
2999.352959,1172,3350.854017
1149.121644,329,3352.265851
7146.698647,3600,3368.179096
2878.986113,1129,3373.277702
7848.894197,3600,3389.167095
7105.79495,3600,3405.28362
24525.108684,3600,3421.190633
7834.213828,2588,3432.614135
18357.551034,3600,3448.726411
2051.14967,1622,3455.9899
9019.318897,3600,3471.754595
1575.558877,472,3474.105059
1335.550772,436,3476.066243
1412.589619,1530,3482.843699
988.104917,358,3484.46704
23603.082332,3600,3500.343272
1421.835067,785,3503.939207
14680.247543,3600,3551.456077
2991.241868,1409,3557.49841
5527.486546,1058,3562.479128
8055.375066,3600,3578.469915
10109.205119,3600,3594.701001
571.414258,353,3596.186816
7202.450993,3489,3611.798847
8118.969236,1019,3616.645438
2611.408083,879,3620.21688
20066.080264,3600,3636.663036
12826.987226,2198,3646.514174
12569.777594,3600,3662.859665
14397.039829,2169,3672.93546
1158.474286,292,3674.212451
9978.618205,1518,3681.134267
6040.972185,3600,3697.425391
2567.577475,3373,3712.807525
1481.043085,774,3716.230649
9964.90662,2850,3729.330297
751.972717,195,3730.241621
1804.195023,824,3733.874879
10660.413847,3600,3750.327493
1405.526876,511,3752.586341
121.43799,326,3754.057149
16826.246376,3600,3770.648256
1434.783196,1404,3777.022275
444.687499,325,3778.473614
902.75276,309,3779.945121
13333.301236,3600,3796.409776
5318.859206,1314,3802.599579
33887.529745,3600,3818.864628
3919.304635,634,3822.057263
5644.535121,1964,3830.773718
22310.515625,2486,3842.251061
12635.166988,2414,3853.176158
1173.280971,597,3855.880712
6015.204298,2661,3868.055713
4225.350425,1945,3877.035322
4707.599469,1211,3882.486847
5210.119976,1051,3887.23983
3950.632352,1320,3893.314418
21106.169211,3600,3909.747095
17326.65788,3600,3926.450176
1733.303035,875,3930.489289
10681.248758,2474,3941.963259
3021.112025,1515,3948.814451
721.05392,191,3949.698696
2988.195237,997,3954.435745
7200.70067,1196,3959.804039
4066.10004,712,3963.028024
1093.011957,333,3964.531542
1668.213652,916,3968.709179
697.034131,208,3969.672756
780.827508,266,3971.104571
661.287778,239,3972.205991
5526.189454,2015,3981.307971
3902.304061,2573,3993.163891
971.154806,405,3995.01716
15434.303435,3262,4010.132114
31251.653254,3600,4026.245527
30361.902397,3600,4042.778921
6983.618938,3269,4057.823592
1213.46251,377,4059.53758
630.799105,301,4060.945177
902.912817,245,4062.0696
24497.070651,3600,4078.609174
702.427704,242,4079.7296
2073.140393,989,4084.443006
1067.838332,377,4086.118573
6394.333869,1685,4093.697299
6732.167603,1672,4101.336901
9988.71719,3600,4117.984801
10004.945453,2267,4128.273576
1403.25282,1219,4133.762367
15040.918305,3600,4150.156908
4416.2634,2719,4162.701284
12316.951958,3600,4179.146122
8032.169328,2684,4191.334403
571.277532,174,4192.125107
1520.663709,1719,4200.206958
8298.467871,1825,4208.518091
4867.458037,3600,4224.94872
33616.268184,3600,4241.416407
750.282586,278,4242.691232
1651.27973,825,4246.416589
3098.436655,732,4249.737741
5793.915522,2137,4259.614292
3935.702648,1270,4265.452336
5934.453427,1267,4271.388633
1021.451887,653,4274.320941
11958.08327,1386,4280.607527
4781.677978,1231,4286.154368
9472.498974,1471,4292.985761
4375.571125,2144,4304.133724
8516.469169,1809,4313.558103
20858.97633,3600,4333.028805
26770.342105,2725,4347.121387
664.303492,232,4348.470753
29923.957575,3600,4367.292944
1727.000422,388,4369.195149
843.216666,379,4370.994673
3841.248941,2588,4384.521059
6400.287833,1195,4391.336331
15173.253718,3600,4410.569991
1772.304015,1203,4416.592319
40506.407372,3600,4435.968076
12226.498102,3600,4455.405718
12722.187602,1514,4463.435048
12218.941078,3161,4479.833261
18063.568181,3600,4499.024069
895.363251,447,4501.169497
11459.564602,3600,4520.010216
965.133914,346,4521.985709
20649.161057,2380,4534.778095
440.079856,279,4536.414607
15537.933615,3600,4555.769645
1644.691586,553,4558.364902
657.828674,276,4559.705407
413.068526,648,4563.089919
1201.103214,387,4565.3561
3590.094558,1252,4572.448307
4669.732637,3600,4590.924463
1312.713783,775,4595.357599
10350.388513,1711,4603.758352
6841.799883,3139,4620.703119
9502.181173,3600,4640.107687
20899.728732,2243,4651.726805
1463.872584,864,4656.785403
38695.640785,3600,4675.767368
5367.059455,1224,4682.316838
1035.326453,273,4683.743095
6903.773197,3600,4702.904992
2832.988119,612,4705.737153
2578.979737,775,4709.917075
15530.332399,3600,4729.313256
7529.691407,1868,4738.753402
8852.168096,1954,4749.263322
1518.369222,809,4753.138107
17498.759903,3600,4772.166833
7232.217288,1547,4779.818413
58.346447,468,4782.532408
48674.23198,3600,4801.874995
17655.953642,3600,4820.655312
33404.020183,3600,4840.315587
452.759514,204,4841.521969
2515.68074,816,4846.154867
18085.963675,3519,4864.261164
6428.73094,2847,4879.689262
3991.782852,2075,4889.94081
489.123906,278,4891.26399
857.98747,285,4892.616456
14385.404775,1761,4902.16581
14532.987766,3600,4920.404276
1075.902422,342,4922.039631
1332.287974,1214,4928.359231
23269.958035,3600,4946.202919
12232.964051,2817,4961.438056
4235.913864,3071,4976.314137
4937.684929,1013,4981.549446
11647.387343,1651,4989.484133
2068.663911,1144,4996.069787
15086.712117,3600,5013.789599
19298.611625,2802,5027.624798
442.984396,251,5028.852559
1970.480104,555,5031.380109
17021.630836,3600,5050.126349
2808.525973,849,5053.959115
2925.442432,819,5057.985692
705.512406,227,5059.32229
16083.606369,3600,5077.464345
14412.999502,3600,5096.265444
729.872165,224,5097.324663
7035.578137,3600,5116.505668
461.882546,144,5117.188706
6241.955048,1444,5124.561596
641.166069,225,5125.923924
9008.359645,1755,5135.067992
432.228495,154,5135.816355
504.303663,193,5136.782087
1349.810711,241,5137.904699
651.080363,175,5138.759197
681.097582,191,5139.665563
3396.506462,1222,5147.049618
562.334702,169,5147.984113
1613.22497,280,5149.318876
722.593581,172,5150.066259
1084.691196,420,5151.988761
631.863435,194,5152.954416
2746.641271,1702,5161.935401
547.433784,170,5162.940722
4005.972266,1166,5169.218563
6390.568269,3600,5186.717584
1904.384273,680,5190.647499
12531.35429,3600,5208.266672
19976.142832,2267,5219.503083
2814.559528,606,5222.409438
415.829045,332,5223.908604
765.468161,532,5226.663786
3337.740332,1434,5233.807324
950.037178,284,5235.395923
982.731246,1126,5241.923476
8573.43147,1344,5248.009193
1313.269816,570,5251.437503
4977.703332,2661,5264.188864
3022.144417,1212,5270.288073
1130.011377,300,5271.700598
665.696729,247,5272.967753
12367.430786,1753,5281.621385
54862.134061,3288,5298.102927
11557.539888,1414,5305.641844
300.524044,773,5310.209072
5962.286603,3600,5328.967247
16527.154766,3600,5347.620847
6610.787269,1371,5355.211896
17101.893663,2010,5366.233392
5784.411502,1485,5373.606256
280.388218,285,5375.058393
1558.770504,532,5378.347418
6293.548245,2806,5392.81907
1732.985244,1169,5399.458049
3373.160998,1601,5407.772787
2204.105789,774,5412.296593
871.861866,381,5414.118803
1109.421247,445,5416.211618
10197.581621,2319,5428.385281
9644.570166,1642,5437.066699
4573.636535,1263,5443.998509
17802.241549,2838,5458.993046
12805.958163,1562,5467.362345
29620.299418,3600,5502.196975
12543.492351,3600,5520.934797
35778.42155,3600,5540.037032
17153.16749,2847,5555.571282
17913.457503,3600,5574.578527
4142.984868,2502,5587.910468
17856.066396,3600,5606.820995
4518.219956,2855,5621.680916
1093.633036,387,5623.485418
17691.959897,3600,5643.26674
5538.899723,2240,5655.010914
1555.992998,3338,5672.626999
1197.217425,329,5674.536517
1639.047845,457,5677.273204
950.905074,484,5679.576578
26301.047938,3600,5698.437607
1089.401811,536,5701.326757
13339.209572,2248,5712.912249
18545.155072,3600,5732.517807
19935.521657,3600,5751.455822
22454.189309,3109,5767.877177
16904.034369,3600,5787.156635
9554.380216,2103,5797.84566
2188.429713,1214,5804.853324
6255.02694,1833,5814.214589
10222.253821,3600,5834.010595
502.506354,193,5835.151332
3964.953408,1633,5843.354876
574.802647,264,5844.878689
626.926763,197,5846.045074
501.276085,162,5847.01092
25098.615672,3430,5865.769578
15292.937157,3600,5884.114452
474.08394,150,5884.840707
563.047665,158,5885.63446
421.923225,158,5886.383752
513.518067,232,5887.695095
7652.350263,3292,5905.925123
1081.510265,803,5910.401887
13028.483737,3600,5928.904466
13428.95617,2278,5941.500079
12879.679979,2401,5954.348448
19286.022967,3600,5972.596696
7977.550763,2305,5985.033997
26812.718186,3600,6004.111205
9947.475354,3600,6023.192546
15270.349804,3600,6042.124735
749.703166,993,6047.10107
1629.666092,371,6049.076049
9355.286479,3600,6068.39323
2925.556133,2431,6080.871149
18639.221117,3600,6099.864227
14288.239975,2398,6112.603706
1135.667446,433,6114.67259
4571.411759,3600,6133.492277
1754.119578,648,6137.144862
537.085744,269,6138.755642
25165.655194,3600,6157.781281
8407.489495,3600,6176.701685
517.41264,149,6177.508829
612.995386,189,6178.525839
571.367846,162,6179.438581
13232.019302,3600,6199.184558
6620.623036,1577,6206.931782
10548.468181,2739,6221.873964
8594.967003,2337,6234.074418
14997.411977,2183,6246.153494
12711.16297,3600,6265.136419
1030.355746,229,6266.407867
755.01628,213,6267.638161
6222.627827,3600,6287.047034
19315.47641,3600,6305.813697
3854.903616,1269,6312.522467
6894.946532,3600,6331.68884
23074.573038,3600,6350.331617
348.891361,759,6354.506554
3086.357189,1887,6364.401045
21678.700261,3600,6383.164295
4809.997958,1039,6388.991237
10845.599694,3600,6407.824879
14811.676436,1828,6417.829291
-650.23275,1384,6424.382701
4886.164579,1005,6430.235519
9816.955561,2197,6441.700372
17723.539363,3600,6461.051659
809.968231,771,6464.709225
19553.18967,2596,6478.538182
2555.707146,598,6481.730428
3465.274183,948,6486.899667
15746.832463,3600,6505.786651
3042.448436,1372,6512.628266
8881.668667,3600,6532.543817
195.241184,244,6533.953637
7225.076861,1630,6541.81506
11822.326558,3600,6561.163963
8144.406175,3600,6580.30252
1274.471839,439,6582.350263
12410.472161,2220,6594.219423
2616.327128,607,6597.084556
10881.148444,3600,6616.478799
6699.37746,3099,6632.436044
10523.483605,3600,6651.314027
19940.264516,3600,6670.166877
1983.713812,3426,6688.278207
3555.314063,1387,6695.859872
8991.055884,3600,6714.477663
3326.883913,3445,6732.512988
5885.892711,2554,6746.220463
16318.443996,3600,6765.158178
16831.275624,3600,6783.929947
21086.422535,3600,6802.750793
23008.466738,3600,6821.768312
1541.844716,1897,6831.415027
10045.448401,1888,6840.503338
7406.827786,3600,6858.783043
6942.173653,1250,6866.146894
2669.569937,3110,6881.659288
1310.160006,619,6884.566719
2015.741671,505,6887.643625
20545.154259,2266,6898.60064
5294.095594,3600,6917.376173
477.854148,274,6918.828532
9689.446471,3108,6934.52474
10442.074624,3600,6953.19859
3877.286355,1636,6962.39803
8981.352163,3600,6980.845496
7285.796489,3600,6999.696836
2879.799334,1579,7008.369617
6667.703611,1684,7017.263769
1143.232585,738,7021.213561
15091.657501,1751,7029.927861
716.963294,330,7031.85657
4365.454921,1623,7040.218114
15470.985382,3403,7057.681001
2420.040532,1446,7064.28212
9411.617604,1698,7073.513637
2317.123973,1284,7080.205547
33310.432046,3600,7098.378448
18614.186022,3244,7113.975536
15563.947389,2134,7124.757727
7498.736035,1593,7132.93327
12846.874598,3600,7151.12777
43054.272013,3600,7168.787284
35896.551233,3600,7186.259698
19890.719912,3600,7204.878132
228.913561,341,7206.840503
18843.372198,2276,7217.395539
4469.01178,902,7221.900972
31193.746005,3600,7239.540343
502.622593,440,7241.860972
9915.754792,3600,7260.224504
1122.442699,369,7262.192147
9500.912285,3600,7279.695218
25417.088127,3164,7295.536881
12653.374317,3600,7313.477467
3134.566423,1511,7320.864638
19119.194982,3600,7339.832325
24971.055335,3600,7357.524555
992.138937,582,7360.298684
21193.416045,3600,7378.661212
628.907734,203,7379.823949
5976.868459,3311,7396.085143
12822.609467,3600,7413.883992
2517.380435,1106,7419.872287
2516.953563,2607,7432.328902
5600.234501,3566,7450.648301
7907.359301,3600,7468.38713
2186.512665,1233,7474.882826
10275.66189,3600,7492.954141
11201.733833,3600,7510.563931
26049.135266,3600,7529.354308
13309.323834,3339,7545.627154
7699.831973,3600,7580.784815
1785.037988,1248,7588.188009
5314.381074,1034,7593.127656
888.561651,223,7594.182387
5323.010119,2720,7608.952815
3629.058483,1145,7614.23554
2389.894683,1403,7621.410698
475.173859,177,7622.279588
585.657563,384,7624.281116
3788.011336,1750,7633.946527
2488.613903,1486,7641.043999
10757.36621,3600,7659.862068
658.203252,188,7660.820492
24432.519673,3600,7678.911994
810.156296,280,7680.49317
3945.998672,1084,7686.453426
4900.985083,1495,7694.0746
7007.121045,1630,7702.352729
