#{"t_start": 1754520773.8008003, "env_id": "None"}
r,l,t
1129.86304,479,417.342087
4292.66932,2536,428.190286
2566.009275,875,431.644377
4796.729289,940,434.871776
9125.378353,1439,440.50663
5659.864067,3369,454.270597
3763.600143,929,458.113509
2925.660779,784,461.358573
5535.588146,1702,468.044103
14079.304315,2072,476.551398
5741.124964,2162,487.636701
1296.58546,564,490.190692
4755.03633,3106,502.288898
9446.937461,1898,509.639097
2295.914334,961,513.662724
5565.4833,1557,519.325315
1390.751868,512,521.279928
863.937203,235,522.472872
1934.641752,768,525.386961
6146.551223,1261,530.005664
1449.659624,416,531.476791
736.62,346,532.762224
937.045632,344,534.011003
1972.951056,945,539.186713
6509.028996,1419,544.977537
5935.791155,2112,553.226511
2259.418799,1534,559.180502
27789.731001,3600,574.268175
2528.350561,759,577.17387
13137.991281,1809,584.999688
3116.273134,730,588.656202
6591.449515,1403,595.173427
1673.390414,1092,599.931445
870.538522,361,601.546739
7000.096711,3513,618.405022
1701.726431,513,620.640992
6237.237808,2253,630.829567
3162.218033,814,634.430872
5173.952708,1337,640.552109
9520.349256,2660,652.459818
801.613028,959,656.714293
1486.595869,879,660.55265
749.614373,312,661.883176
1085.522178,353,663.455715
10522.523851,2514,674.862177
2746.464218,1007,679.254954
6833.959122,2243,689.427761
9063.363718,1566,696.318451
11164.13094,1736,704.130955
1464.935626,667,706.994833
1485.439895,510,709.281902
5884.195384,1286,714.88748
2624.719204,897,718.842668
10757.140561,2243,728.919364
1028.168593,380,730.612732
28231.366132,3600,746.738652
658.715211,484,748.890954
870.840904,598,751.517251
11036.815763,3600,767.477852
6262.863568,1782,775.679341
4232.207881,2422,786.445943
7982.28836,1485,793.68645
1045.696585,576,796.392598
8588.678553,3600,812.555716
2915.467389,800,816.04963
5882.098498,3600,831.916208
4861.075589,1057,836.423074
5988.402293,2511,847.590125
2134.516187,794,851.051891
4956.937541,2410,861.507046
2564.783638,616,864.203068
6035.09344,2864,876.922921
9468.103321,1399,883.122152
2964.19914,1489,889.766929
1854.86713,618,892.495249
9590.095698,3600,908.498346
10766.818374,2074,917.445902
15856.497831,3600,933.340402
12907.714513,3600,949.321582
1104.987971,419,951.150494
1819.644537,2099,960.475477
10371.225218,3600,976.28859
608.634678,364,977.872203
974.694151,319,979.300907
22774.608219,3600,995.304471
5344.530109,980,999.519071
4279.474201,1596,1006.550399
10681.773922,3027,1020.046284
4075.541848,1321,1025.803612
9325.583495,1310,1031.81627
6518.099105,2101,1040.845326
1143.748713,583,1043.416793
5674.30604,2363,1054.053117
3709.99587,992,1058.353073
1204.219814,451,1060.363485
1428.991735,522,1062.593915
4185.330386,896,1066.812267
8326.546472,3600,1082.672419
7201.622191,2137,1092.006794
1563.333065,939,1096.126231
1146.843459,361,1097.715058
7825.283467,3600,1113.736429
1852.774734,723,1116.908217
792.941944,371,1118.508162
2830.010982,804,1122.291897
6790.031906,3600,1138.294227
6925.346489,2273,1148.079881
690.837005,249,1149.18402
1789.26681,596,1151.80093
7219.247652,1337,1157.860211
33473.658616,3600,1173.804912
1371.372447,427,1175.741451
2851.659396,1046,1180.260436
6601.733167,3600,1196.242845
1558.968532,617,1199.019958
2551.874866,993,1203.398588
3267.724842,1267,1209.10294
1298.120288,573,1211.915677
16641.240883,2359,1222.070498
3218.383548,686,1225.073148
23509.835802,3560,1240.871899
2947.315415,2406,1251.54545
2609.07568,1488,1258.071171
8886.711211,1233,1263.58285
28217.109034,3600,1279.450981
2544.021716,1091,1284.523698
13069.429616,3153,1298.235498
3563.942846,2312,1308.562629
2729.574896,809,1312.131239
1810.86669,659,1315.028659
3757.006587,2931,1328.001335
1969.336424,716,1331.107769
4637.896408,889,1334.96547
12299.037768,2203,1344.958938
8940.338114,2009,1353.724248
574.001699,497,1356.127903
5236.463762,1894,1364.331922
857.587036,502,1366.521171
5159.908289,1351,1372.445745
3854.460273,1026,1377.157992
1866.867324,1922,1385.722005
2243.411832,1655,1393.377603
2041.921507,804,1396.840917
13391.632084,2245,1406.795088
3304.552856,1661,1414.346934
2488.972414,1064,1419.016991
18152.729756,3600,1435.04965
5747.246837,3488,1450.619298
4027.402274,2175,1460.267051
2401.932356,1017,1464.988795
1124.762888,625,1467.764155
13018.747204,2362,1478.049185
1579.827848,606,1480.663242
5080.39068,2792,1493.116572
20177.425405,2687,1505.199358
2272.035483,440,1507.085717
1037.821965,660,1510.251394
548.935018,749,1513.756967
6807.718614,2271,1524.17156
10091.258413,1374,1530.239763
3342.39459,1042,1534.824507
1594.182506,689,1538.047525
869.726227,302,1539.424363
13473.117406,3600,1555.229461
30871.26464,3600,1571.475495
2186.050936,1387,1577.80101
2815.355751,1452,1584.05883
678.957495,237,1585.126667
1226.595037,403,1586.962744
450.876433,144,1587.626107
140.333167,331,1589.010809
3339.93576,803,1592.58881
4685.481316,920,1597.071761
9791.702696,3600,1613.461075
1526.489886,806,1617.010343
464.718282,161,1617.708443
279.386252,205,1618.685759
1714.475391,593,1621.408634
463.938071,247,1622.553575
13099.161525,3600,1638.739845
2953.469625,2089,1648.174867
2086.18456,989,1652.777136
445.351177,160,1653.537314
495.01553,177,1654.326131
15311.559492,2856,1667.240371
499.398539,174,1667.958077
370.787954,195,1668.883643
21654.483881,1888,1677.245501
1950.214442,1033,1681.959027
5681.734801,1719,1689.922073
412.644499,203,1690.807137
1733.123047,708,1693.916974
20650.578859,2592,1705.586491
3282.829937,793,1708.964464
731.012399,708,1712.119467
2193.123875,1429,1718.569165
509.074776,185,1719.345038
724.610401,314,1720.653432
6513.756049,3102,1734.647829
517.306188,164,1735.337184
2421.104441,569,1737.784151
4404.111307,827,1741.73279
534.114009,163,1742.521847
3979.106955,1100,1747.24584
1759.564329,717,1750.496645
9992.046679,3120,1776.233493
487.953026,200,1777.153157
691.354733,318,1778.603931
1850.664437,1428,1784.854906
1238.507872,954,1789.469629
1209.583938,1442,1795.709651
7136.140198,3600,1811.833671
2299.792611,727,1815.039999
2558.117855,713,1818.15033
8807.421924,1325,1823.987151
2339.302217,1741,1831.866455
1699.593978,479,1833.997728
1019.223124,247,1835.076777
610.116917,207,1836.041333
3636.629242,3440,1851.336386
2079.501902,588,1853.868222
2346.862155,1284,1859.372446
6947.301758,1100,1864.406123
927.498969,495,1866.552325
11225.810407,2722,1878.455244
18327.289563,2599,1889.821865
643.464388,231,1890.834236
2271.802115,1730,1898.530701
1263.694901,305,1899.922016
28778.361743,3600,1915.708687
7266.447489,2495,1926.882565
5679.71186,1117,1931.80207
232.208529,296,1933.137969
4334.635377,2217,1943.13617
2624.661537,1045,1947.682266
2179.145525,775,1951.089202
661.13199,331,1952.847089
1989.961925,1027,1957.475969
5748.60054,935,1961.567153
4900.472145,2496,1972.857873
11433.098485,1926,1981.198547
3956.694883,1249,1986.721792
575.324025,236,1987.750997
5882.545115,1643,1995.166742
1535.390307,500,1997.332139
18526.262782,3416,2012.498424
11516.798977,2907,2025.178678
1688.62468,703,2028.579075
1727.283268,473,2030.638819
3732.934642,1505,2037.151054
1899.413286,543,2039.533544
588.570289,213,2040.46024
5197.612927,3600,2056.490028
4694.47792,717,2059.653559
7305.757429,1021,2064.429268
21068.386481,3600,2080.378177
1383.109856,321,2081.841652
2487.486661,1287,2087.557546
1131.53272,835,2091.32034
1663.926508,716,2094.485449
23619.465177,3335,2109.36423
3845.343029,986,2113.653395
20280.638232,3600,2129.911116
6953.950786,1239,2135.565502
28232.823509,3087,2149.305678
9721.043515,1286,2155.207273
57.656401,653,2158.064357
10528.918247,3291,2172.632483
293.020151,270,2173.917574
437.622134,190,2174.747861
14655.459071,2228,2184.458393
9041.955742,2589,2196.002421
1682.03658,1849,2203.981725
442.81256,1458,2210.657377
3185.321546,686,2213.577033
7289.945614,1041,2218.049487
1840.871371,1186,2223.25116
5165.192425,2318,2233.538475
4508.784302,1235,2238.904491
24795.178498,3600,2254.739508
25550.607274,2679,2266.853179
8163.260835,1826,2274.688696
950.271734,451,2276.664052
3718.3574,652,2279.479531
1446.416157,626,2282.478206
13349.246497,1639,2289.574591
23088.138763,3600,2305.356051
6402.696992,1135,2310.175613
7456.737089,1393,2316.509466
2214.212186,601,2319.202245
8407.348418,1218,2324.436014
4894.994338,3267,2338.840459
3461.72341,1505,2345.199527
3848.130894,1241,2350.64704
6081.153769,1407,2357.05129
6962.209202,1684,2364.301934
6419.287221,2332,2374.643226
4769.784712,1328,2380.419872
10695.149179,3571,2396.152434
4120.75833,1772,2403.968824
1428.556447,792,2407.690865
1205.632172,1180,2412.86271
2427.61366,1231,2418.14692
15921.943171,3600,2434.005284
5757.078715,3600,2449.644266
12349.293052,2177,2459.040673
1306.274624,361,2460.777274
1584.818352,779,2464.173357
533.127967,211,2465.106668
544.786472,286,2466.352872
15970.937214,1827,2474.215383
32777.074854,3600,2490.158926
11559.87049,3600,2505.94181
7567.623179,2722,2518.130893
34349.874747,3600,2533.984274
529.808725,823,2537.485089
1258.625063,577,2539.954765
1474.58544,996,2544.220614
36472.741325,3600,2560.000635
4637.435926,3600,2575.959745
951.787506,264,2577.135927
10845.69016,3600,2592.932489
16274.979012,3600,2608.76151
677.162077,384,2610.345538
971.529766,353,2611.889707
2188.021228,969,2616.065055
3084.668762,1966,2624.689427
1898.817744,2607,2635.763878
5702.792351,3600,2651.368278
5764.434276,3126,2664.901014
7728.987287,2020,2673.483486
3908.903161,942,2677.827153
5914.481363,2670,2689.155992
15786.281066,2969,2702.023792
10931.731805,1648,2709.106585
20103.408011,3600,2724.654573
1626.687075,1562,2731.531507
19441.07083,3600,2747.323712
21949.894962,3600,2762.851836
10032.936116,3600,2778.763401
5331.654824,1585,2785.871229
13558.141614,3600,2802.007592
4927.603216,1511,2808.399093
24013.386384,3600,2824.646071
2007.573945,801,2828.087498
10428.780395,3600,2843.989137
2089.853469,1026,2848.656637
20568.484918,3600,2864.481746
1999.779634,765,2867.932987
14420.989515,3600,2884.167052
12062.668065,2951,2897.170316
567.657486,236,2898.228258
9358.563613,2871,2911.178944
19868.650018,3600,2926.85981
2690.005622,2450,2937.922028
958.967888,321,2939.273938
561.39397,283,2940.467199
7202.666992,3600,2956.663487
754.514677,372,2958.347013
4459.677861,1695,2965.908748
693.438786,365,2967.394703
24460.345088,3600,2983.272935
23614.709626,3101,2996.928925
1868.419248,952,3001.391082
1617.434243,1290,3007.004089
593.58155,421,3008.891533
2777.006861,939,3012.840589
3905.370929,2091,3022.485649
17545.598858,3600,3038.603245
13948.368408,3600,3054.369557
1562.909954,2638,3066.132682
545.935764,360,3067.695336
513.847369,156,3068.454484
7633.464676,1894,3077.06483
3441.488414,1048,3081.726173
8289.302773,1210,3087.161958
33485.324612,3600,3103.072314
6835.697358,3477,3118.916312
18602.752448,2743,3131.184587
13896.648447,3591,3147.189356
13557.495609,3600,3162.634832
707.484772,309,3164.321913
17943.563565,3600,3180.103217
471.704711,139,3180.715123
521.685252,192,3181.593454
4637.603761,3352,3196.608141
1122.0026,540,3199.029167
15483.837344,3600,3215.036464
3191.365348,1945,3223.748641
14803.730503,3600,3239.931294
16522.886548,3600,3255.943265
1704.708993,1155,3260.776881
11679.572309,3600,3276.814744
2317.358495,990,3281.173918
19861.933607,3600,3297.277863
9890.578918,3532,3312.913788
7954.680913,3600,3329.103344
9940.900324,3600,3344.774498
11182.62889,3600,3360.810168
5943.338476,1217,3366.253154
14268.240202,3600,3382.18559
11352.457035,3600,3398.134206
11310.810752,3600,3414.044639
613.738147,268,3415.261762
3270.372928,1327,3421.348537
9563.66703,2741,3433.456188
3418.619424,1603,3440.800255
4525.213085,1951,3449.389263
6132.931216,3600,3465.249394
1376.799112,440,3467.26759
871.097535,471,3469.25107
632.637969,474,3471.289386
24818.391526,3600,3487.526882
4372.577224,3600,3503.57171
9737.285439,3600,3551.102405
17769.008443,2570,3562.599316
8778.716654,1843,3570.527275
10124.707716,3600,3586.828947
15808.600355,2375,3597.679714
9630.292238,2316,3607.988667
2113.491001,666,3610.854244
960.774701,248,3611.948027
7021.919359,3600,3628.053427
9047.050006,3600,3644.541426
7718.104956,1489,3651.092556
18441.490614,2774,3663.775484
5809.298901,2828,3676.805192
861.304487,1378,3683.096298
4751.412803,1573,3690.409837
5073.653807,2985,3703.644574
4895.188677,1728,3711.640738
9525.458637,3600,3728.033567
20841.799109,2515,3739.36037
9306.915821,3600,3755.786631
8957.468195,1549,3762.830913
9119.597809,3600,3779.375879
7157.813226,3600,3795.834488
20004.608018,3600,3812.436665
20389.040722,3600,3828.849024
6171.059019,1029,3833.482384
17816.613683,3600,3849.988781
1016.792847,375,3851.730192
1857.751199,1046,3856.457626
1306.829096,389,3858.474918
3764.217658,3249,3873.003783
5071.840654,2927,3886.44257
3142.867343,826,3890.269656
2591.70786,1248,3896.090081
4473.737599,1376,3902.280959
637.024255,188,3903.13325
10469.683185,3600,3919.665719
5132.919347,956,3924.044824
694.819417,260,3925.266691
627.231636,214,3926.308793
855.140401,314,3927.750946
15361.967602,3600,3944.358955
705.640011,246,3945.474524
3154.86568,3600,3961.972432
1762.01659,3022,3975.88054
866.214015,317,3977.314419
16280.468777,3600,3993.877972
10981.742803,3600,4010.547243
15370.021462,2030,4019.62064
576.810448,310,4020.994576
855.693664,404,4022.811672
27387.243655,3600,4039.326431
4079.29035,1693,4047.223745
8041.751379,1686,4054.818616
1053.312788,437,4056.810203
32488.054357,3600,4073.419347
4688.647374,3213,4088.165432
23013.946133,2424,4099.173289
1100.945293,398,4101.002404
3883.010952,2894,4114.385409
25722.810767,2988,4128.010169
3461.116544,1543,4135.012321
2413.071081,1204,4140.592435
6525.590591,1192,4145.858102
5839.990943,3600,4162.461941
2959.773994,1296,4168.218273
29968.331662,3600,4184.710039
1640.430149,957,4189.093676
1304.261345,438,4191.102185
10735.395062,3600,4207.779751
16253.669165,3600,4224.179242
9505.369691,2541,4235.979589
1053.975894,395,4237.710337
16575.842602,3510,4253.884866
5757.265675,1987,4262.776137
10029.787314,3600,4279.318852
15769.226689,3600,4295.751615
10380.079198,2145,4307.452853
1160.987842,466,4309.683646
6107.183067,3600,4328.679278
19889.970026,3169,4345.432688
39229.492542,3600,4364.863045
1369.840684,449,4366.994842
5289.357631,3600,4385.462268
959.302401,716,4389.592355
2067.656132,870,4394.487995
39450.172852,3600,4413.259632
3371.076507,786,4417.523687
1599.433056,1091,4423.514044
1415.549644,590,4426.242608
2823.23701,1404,4433.897238
1791.814992,587,4437.249938
11577.857114,3600,4456.484875
781.667217,379,4458.29274
14016.235608,3162,4474.574255
988.479747,1135,4481.154806
45038.78495,3600,4500.10534
659.752077,173,4500.947567
745.126814,202,4501.941773
13285.548304,2612,4515.554016
7430.532499,2816,4530.792689
9620.970826,1737,4540.548011
689.30569,360,4542.273192
937.127625,276,4543.601642
3742.72734,1253,4550.310536
2927.475966,1915,4560.162508
24160.592828,3600,4579.670644
19891.589481,3600,4598.646835
9924.281424,3287,4616.121913
4316.440933,1822,4625.932688
1546.506956,975,4630.966451
8868.880424,1597,4639.356847
1407.756027,394,4641.522602
2856.574232,887,4645.835201
3059.096795,1083,4651.613642
1311.849094,458,4654.262728
1581.976542,634,4658.053935
13731.846696,3600,4676.772152
12141.008745,2024,4687.417819
16359.032913,3600,4706.338088
5494.400987,1877,4716.698507
5241.574622,2222,4728.422692
6266.785775,2407,4740.983951
923.819123,399,4743.286119
3456.663236,1867,4752.615468
783.279677,460,4754.959486
4420.704129,1396,4762.044504
17544.502481,3600,4780.98361
1342.276941,1474,4788.981108
840.867437,215,4790.036738
3239.439403,2116,4801.574024
1744.158446,518,4804.073084
4700.098872,1679,4813.271292
525.268232,164,4814.221828
374.977364,205,4815.397365
6486.614708,3229,4832.599278
4172.417293,1730,4841.882097
758.569496,200,4843.046437
512.284541,161,4844.022497
580.994679,210,4845.249885
14708.310229,3600,4863.732692
537.714285,194,4864.730872
267.133472,208,4865.737778
23944.680403,2893,4881.432886
4030.868506,713,4885.357872
556.758751,260,4886.51647
8956.840065,3219,4902.78603
413.988006,272,4904.116435
710.73521,255,4905.19446
3483.930887,752,4908.807915
5671.823515,942,4914.254635
2123.672603,700,4917.750197
2912.247689,3007,4932.617268
1817.330042,1214,4938.80231
536.795378,267,4940.040268
4788.243531,2706,4954.320474
3154.890807,1505,4962.297185
23789.612638,3600,4979.974341
14482.928486,2915,4994.9996
1683.603938,1052,5000.422651
8497.189116,2048,5010.608356
3453.106739,1754,5019.167098
33295.219723,3090,5034.104509
960.17552,279,5035.718221
1308.830184,702,5039.393119
14552.317886,2357,5051.412877
17101.793452,2672,5064.86118
528.415378,176,5065.71469
7285.532108,1635,5073.412935
3647.337893,744,5077.636143
589.653419,187,5078.522924
507.360341,177,5079.378396
678.717339,190,5080.298682
8242.535787,3600,5099.129914
586.227756,164,5100.117311
607.473861,161,5101.061422
250.24449,611,5104.851116
604.709911,178,5105.845768
572.648064,182,5106.711244
1845.477464,1214,5112.610924
374.49033,220,5113.954083
549.30888,182,5114.974177
597.15754,162,5115.702743
637.296717,226,5116.766116
506.553011,169,5117.573614
344.461303,220,5118.768979
6575.280998,1479,5126.474206
707.842169,208,5127.410553
3162.865281,2537,5140.447042
360.84784,316,5142.264339
709.547602,196,5143.457619
37654.943459,3469,5161.778498
548.02828,148,5162.586033
691.089392,187,5163.724059
646.940489,165,5164.531749
7206.187289,2161,5175.435827
13926.741293,1857,5183.994766
646.614348,271,5185.638615
2438.876094,2102,5196.619613
1769.71421,820,5201.142241
624.035063,373,5202.784604
17644.186559,2467,5214.924117
1642.07062,527,5217.427372
-274.227866,556,5220.050953
697.435574,499,5222.473109
39119.952347,3600,5241.359962
5555.634144,3600,5258.763137
1141.493666,373,5260.514364
939.434299,338,5262.26638
13322.02064,2106,5272.891512
4047.689083,1781,5281.710302
17082.203581,3600,5299.698745
6567.137534,1240,5306.553161
3243.467882,716,5310.656626
2650.138557,978,5315.605149
1862.90434,1148,5321.921079
17214.413767,3196,5338.61793
5117.03991,2960,5354.3096
5561.887778,1831,5364.052616
7968.332685,3600,5383.15044
10670.743941,3600,5402.034243
825.778931,242,5403.170843
8636.023584,1981,5414.211968
3765.653459,1487,5421.994296
15221.222189,2378,5434.045961
8073.903729,1177,5440.834783
4720.909244,1535,5448.6568
12805.222326,1611,5457.53398
29401.221973,3600,5475.821025
11182.832621,2024,5503.039885
4865.498114,2457,5516.334877
1230.831816,778,5519.970615
6790.831555,3367,5537.465948
2213.696961,1323,5545.137502
16824.220436,3600,5564.04036
2251.157521,1218,5570.551315
7343.151705,3600,5589.944021
32093.536872,3461,5607.830527
4406.342552,1438,5615.658539
2325.79136,563,5618.590193
7363.483547,3400,5636.614078
18564.761267,2919,5652.000466
1391.0045,511,5654.788148
4707.014242,974,5660.261606
12878.818344,2262,5671.799019
13935.073713,2413,5684.60763
1637.835169,631,5688.247743
5336.678735,1906,5698.113566
18009.783051,3600,5717.245335
22997.794349,3600,5736.545286
17537.030971,3042,5752.423841
945.454864,432,5754.475231
2428.304614,635,5757.862833
12644.096822,2168,5769.378185
2216.365479,1477,5778.011228
328.089422,314,5779.558077
59143.85659,3600,5797.921446
974.184529,461,5800.492718
4984.136778,830,5805.372378
12452.424401,3600,5824.516283
312.090476,228,5825.653246
3445.843885,844,5830.135688
16112.384289,2025,5841.041701
3049.067073,2222,5853.335295
12667.147217,3453,5871.24892
18895.170589,1850,5881.263903
526.084184,224,5882.356241
345.35475,226,5883.416151
9690.120975,1901,5894.108573
1858.824513,1802,5903.355876
230.752901,556,5906.601207
2498.443315,820,5911.064126
557.832081,155,5911.810846
2426.889158,1344,5918.784856
1171.574473,343,5920.627732
5858.221434,1739,5929.460215
684.57875,366,5931.499322
16983.03263,3600,5951.170635
1815.685484,1299,5957.578894
40522.039402,3600,5976.400566
3797.963157,3600,5996.051651
38081.404575,3600,6014.521176
2262.993535,1192,6020.797549
9457.727352,1886,6030.548126
13736.60662,3600,6049.720578
18503.651081,3600,6068.950633
7462.268505,3600,6087.366369
1034.617251,897,6092.231118
12389.749913,3020,6108.094273
1247.761152,519,6111.233817
1722.260317,616,6114.203454
6650.550608,2335,6126.675982
6380.197422,3600,6145.349826
17109.452747,3600,6164.481283
611.79354,280,6166.103296
22718.211816,3600,6185.60988
10601.474906,3600,6204.402151
8031.133209,1157,6210.791878
467.864805,138,6211.604499
2681.356616,1389,6218.945158
714.654436,196,6220.02508
705.962948,171,6220.969041
14784.77191,3060,6237.133443
782.268585,181,6238.200431
18288.336938,2127,6249.38888
18354.571469,3492,6268.438153
2299.724962,3600,6287.660713
10281.10705,3600,6306.43955
4955.204006,1083,6312.211899
12212.489209,3119,6329.069849
21780.65579,2650,6342.680009
7035.426796,2508,6356.053681
560.033417,322,6357.913083
20306.474872,3600,6376.531203
3891.364394,1287,6383.077546
11862.316281,2543,6396.596386
4545.90277,1165,6403.407748
26102.335774,3600,6421.679099
23065.903048,3600,6440.800878
757.396319,268,6442.3174
989.197276,365,6444.442435
656.448968,336,6446.357834
5709.0935,1256,6452.3641
8558.401434,3600,6471.561436
1692.195377,794,6476.122956
3784.159064,979,6481.141583
812.439332,366,6482.970224
18913.047692,3600,6502.27306
5357.540864,3600,6521.079507
6379.672391,1583,6529.644448
12547.44135,2087,6540.232123
2781.757318,3120,6556.766525
7622.71197,3600,6576.340652
532.687858,151,6577.201025
1117.084635,361,6579.080684
18080.625223,3600,6597.500319
2925.943801,605,6600.799298
5363.439222,2145,6612.332839
8667.841076,2712,6626.024139
12178.988815,3600,6644.942191
11876.61657,3600,6664.641931
27811.76771,2316,6676.713689
2447.555781,3600,6695.61739
3641.819834,3389,6713.153224
13065.705608,3600,6731.90604
6281.078297,1163,6738.462281
15627.541455,2982,6754.104977
9919.0208,3600,6772.262942
8097.408783,2479,6785.596196
21636.973019,3600,6804.613697
10395.256246,2458,6817.235588
11755.037483,3600,6836.048726
1726.165509,1076,6841.027358
11044.115832,3600,6859.447438
1649.921935,687,6863.527681
11844.041457,2829,6878.312325
292.962938,218,6879.282529
110.947914,275,6880.530628
448.3509,342,6882.145584
24903.175744,3600,6900.320748
2604.406658,2766,6914.987689
1308.216741,1520,6922.522396
1758.803139,1089,6927.472491
10213.534047,1401,6935.031963
6197.347614,1880,6944.686802
2577.768059,1760,6953.882719
24591.312103,3600,6973.21696
612.231135,446,6975.735458
15487.457306,3600,6994.689554
4103.785715,3600,7013.128383
7195.582094,2871,7028.018829
621.205619,370,7030.203766
1297.450892,620,7033.838294
5300.359919,2938,7048.47217
19234.552366,3600,7066.172121
12892.248845,3600,7085.646363
799.148068,236,7086.95167
5431.989019,1857,7095.633718
2759.607432,811,7099.8357
1607.692614,2781,7113.146179
11495.237956,3600,7131.691484
1988.859872,1056,7136.979918
11974.816439,3195,7152.982697
6519.854571,2947,7167.219518
5586.760239,2387,7178.884134
2087.426612,972,7183.933014
4653.597522,1562,7191.791325
3717.01284,915,7196.731756
5451.183039,1321,7203.176253
1153.944429,355,7205.138431
8810.238874,3600,7222.521899
5851.025225,1935,7231.675995
7477.807299,3600,7250.407629
8123.859982,3052,7265.503499
7418.590942,1023,7270.181959
13846.073787,3480,7288.135168
11725.442821,2366,7300.070681
1953.683414,976,7304.838039
4778.100969,2844,7318.704167
1244.641959,508,7320.988453
12063.755865,2793,7335.349765
562.093531,240,7336.696074
4703.866834,3412,7353.658657
675.215215,224,7354.95607
1558.535277,385,7356.952941
7269.556527,1540,7364.786939
20337.91269,3600,7382.609275
19387.194741,3600,7400.374736
21059.641536,3600,7418.862942
11127.411984,1928,7428.201967
579.220942,303,7429.776287
8514.190866,3600,7448.027987
2334.192717,625,7451.1201
11483.669384,3600,7468.846702
2158.485853,1314,7475.941161
8014.627568,2741,7489.898009
9464.503301,2198,7500.307855
7414.834613,1207,7506.224993
18369.423899,3600,7524.358635
6596.611293,3136,7540.280156
4636.780341,2101,7568.264943
7768.847092,3600,7586.705507
660.827131,323,7588.744219
13886.245392,3600,7607.39708
7686.210579,3600,7625.546348
16634.079032,3600,7644.37408
13196.91941,3600,7662.718745
7281.300914,3600,7681.16722
29957.852916,3600,7699.961869
23208.172156,3600,7718.787921
8898.128229,1477,7727.107179
12227.606344,2622,7740.627418
3827.196309,1026,7745.770943
9583.641659,3600,7764.832407
1215.367035,375,7767.024102
13003.138772,3600,7786.037453
11856.382684,3294,7803.40578
8703.599029,3600,7822.182832
18279.776539,3600,7841.22393
2061.672114,880,7846.235029
13926.611475,3600,7864.652236
12376.788678,2822,7879.145523
5411.104155,1173,7885.876396
1036.524986,316,7887.885173
8549.231284,2317,7899.999907
1350.397384,531,7903.061881
20166.878743,3600,7921.12884
5993.526118,841,7925.607514
