#{"t_start": 1754520773.6324196, "env_id": "None"}
r,l,t
9699.420227,3039,696.263741
6483.960152,1217,701.795975
14207.44816,3083,715.305214
2400.662642,677,718.253631
4453.139419,856,722.308391
1439.021605,647,725.064016
3518.322715,1219,730.468916
2111.983385,802,733.969504
3128.80735,1879,742.528554
1343.570921,673,745.497512
2237.171218,544,747.959299
2820.708175,1533,754.696908
445.182492,422,756.762319
5794.189342,1505,763.323947
44218.055471,3414,778.592572
4346.45106,1847,786.907001
3071.102672,1261,793.154267
1648.489876,396,794.972644
1101.884815,343,796.58144
2051.198414,822,800.261531
11438.515742,2069,809.317006
552.907595,443,811.533803
4286.258149,1899,819.836498
1500.831765,845,823.51541
12580.20053,3600,839.328906
3167.024958,1255,844.766332
6028.674462,2186,854.537491
13810.655244,2778,866.841277
13820.921075,2159,876.260924
701.873639,332,877.682775
762.296076,398,879.518469
4421.054394,1504,886.296448
9662.997664,2912,898.974253
566.842588,387,900.668044
8782.825829,1993,909.634081
3320.719914,1285,915.120871
9767.24559,1660,922.604224
3699.823507,2180,932.077168
2049.345462,2343,942.56771
3467.950923,1728,950.129909
682.134456,271,951.302414
15828.308331,3598,967.084405
19929.635899,3600,982.991939
1090.974346,379,984.667745
1577.02147,483,986.767712
3318.559074,1331,992.830918
21634.198983,2564,1004.11249
4280.553841,1896,1012.637612
2728.924026,1799,1020.500114
2070.029563,1121,1025.34038
1396.86003,440,1027.290329
402.218471,397,1029.278188
4005.955982,1089,1034.036211
2333.683601,972,1038.234207
6398.81494,2189,1048.025258
1845.844924,557,1050.477444
2809.207867,1969,1059.111287
8108.712442,2429,1069.973588
4068.841516,1763,1077.628508
1092.076511,435,1079.538982
3551.456999,1167,1084.855895
4190.42072,1192,1090.017323
2762.809156,1868,1098.237039
613.362881,547,1100.59915
6652.287236,1443,1107.260686
2393.294812,692,1110.230924
1851.902796,1110,1115.094223
5065.046617,1418,1121.548511
1519.441969,502,1123.713384
4425.453186,1874,1131.925852
5697.36219,3600,1147.779151
15989.331113,3600,1163.730786
9921.728677,3414,1178.840715
23319.337823,3600,1194.869897
3231.474264,2446,1205.739657
1734.649787,687,1208.850494
14296.538292,3242,1223.215908
5527.408483,2295,1233.502204
590.049738,221,1234.443853
17069.214709,3600,1250.32916
3537.107854,1994,1259.061712
6851.967731,2697,1271.132719
13937.54818,3600,1287.073054
12685.464878,3600,1303.124258
11417.956591,2635,1314.585206
4027.58338,826,1318.181443
597.371942,241,1319.41844
5735.146094,2220,1329.12736
1858.001128,565,1331.565885
7474.520507,2573,1343.096124
4214.561485,787,1346.604409
2776.077569,3244,1360.94514
2806.246755,683,1363.860371
2744.418716,1222,1369.215148
6811.320916,3600,1385.364943
1367.990152,485,1387.536103
4855.830475,1883,1396.114588
3522.337196,880,1399.974279
1137.692312,394,1401.735053
6935.282706,958,1405.935805
2082.132465,516,1408.296798
966.278701,827,1412.220112
11871.043542,1858,1420.350356
2017.024714,1028,1424.834352
3143.684461,1074,1429.827137
21144.120029,2249,1439.6959
7544.863988,3600,1455.680686
1605.390779,701,1458.83303
6581.594169,2393,1469.618227
2669.849123,683,1472.593263
2434.197338,1950,1481.087618
449.129952,894,1485.387501
1976.028546,825,1488.883464
1072.812895,462,1490.863068
3516.153201,1724,1498.398988
1410.750379,685,1501.628938
540.948561,245,1502.806005
2785.409439,681,1505.771727
1072.918787,309,1507.095115
2032.881576,687,1510.369122
9582.423214,3600,1526.899561
213.75458,400,1528.669139
1921.206985,530,1531.004674
1693.527812,864,1534.744365
2525.358956,552,1537.163948
9286.966964,1299,1543.186025
2462.121187,746,1546.460373
20803.310501,3350,1561.574953
1650.152394,1549,1568.329051
2001.610477,469,1570.410599
1251.913056,945,1574.540684
894.525026,387,1576.544706
22716.082943,3035,1589.788474
2067.143482,750,1593.413737
12499.249526,2058,1602.642928
11194.074819,1271,1608.375062
1157.73394,296,1609.702029
555.28329,171,1610.490279
796.344933,301,1612.12337
578.913649,183,1612.913968
527.197585,175,1613.722659
684.046043,296,1615.012296
7883.735635,3600,1631.322063
552.612628,195,1632.217599
9325.568674,1340,1638.229303
569.477833,179,1638.995985
2033.162455,1434,1645.449303
11416.086328,3600,1661.64307
2197.989683,1010,1666.182411
1549.990899,904,1670.531665
7676.708974,2529,1681.787486
3685.667626,1197,1687.41338
601.121365,174,1688.246314
4282.194309,660,1691.165351
1592.057107,1044,1695.73991
2917.532803,1858,1703.948864
977.36073,820,1707.713012
1169.260241,611,1710.433133
30596.348665,3314,1725.483454
2110.816904,1265,1731.059769
7117.204233,2663,1742.986508
3715.691176,3051,1756.459718
611.624729,208,1757.367287
1301.66972,1463,1775.656446
3002.656485,934,1779.975221
629.939715,249,1781.061974
3446.141665,1867,1789.618652
9906.888787,2175,1798.947231
1503.723993,759,1802.264723
2140.321683,1069,1806.97925
2681.091187,628,1810.241013
504.233963,307,1811.589368
14949.469035,3224,1825.948501
2013.965891,863,1829.813264
2017.046382,657,1832.687005
13158.456755,3022,1846.252637
3132.118271,695,1849.167335
2485.06063,758,1852.498594
3742.677561,1336,1858.313543
5071.760874,1175,1863.53883
1464.006388,787,1867.036103
3257.435497,1680,1874.33424
1985.911707,928,1878.391743
4160.973943,2705,1890.262195
3279.032322,1288,1895.835988
2982.978115,963,1900.284052
2433.908076,1058,1904.949054
3545.196215,877,1908.833575
2466.491378,479,1910.905015
1116.409649,324,1912.343758
3665.233004,765,1915.630576
11960.986027,1876,1924.120474
10369.959941,1476,1930.588153
3214.555319,1863,1939.032171
1331.188787,466,1941.083672
24539.609271,2372,1951.521719
9433.56616,2967,1964.875235
31384.903056,3502,1980.532609
7096.531212,2688,1992.562162
7912.489036,3600,2008.421026
10296.616151,2064,2017.530789
3261.36259,2103,2027.008129
736.674595,393,2028.765604
3032.927557,497,2030.936127
917.581888,243,2031.96071
721.568194,777,2035.311769
9102.618246,1396,2041.420749
2547.641353,799,2045.222323
5374.180273,2354,2055.511715
14365.469854,3600,2071.614958
7811.309576,3152,2085.6784
736.730309,327,2087.124462
1022.7378,396,2088.906877
651.633618,210,2089.848831
2699.326861,1608,2096.951884
10861.452882,2622,2108.716476
1271.800148,469,2110.748376
18430.140482,3104,2124.694993
1077.647407,488,2126.949618
6289.22007,3600,2143.082223
3320.837873,3600,2159.21798
881.291368,339,2160.670466
575.68842,233,2161.732488
24181.326601,3600,2177.720366
649.605762,428,2179.632426
3807.363032,3600,2195.545723
5618.649167,1753,2203.086816
41727.932358,3600,2218.982263
534.208655,340,2220.439191
10776.710226,1324,2226.43738
1620.374941,926,2230.557301
20626.852389,3600,2246.426466
1031.69797,332,2247.813174
2883.610759,1852,2255.925203
920.533137,381,2257.546063
3511.747831,1850,2266.00434
9521.256146,3600,2281.808007
5166.209062,2202,2291.397057
722.15106,866,2294.998436
1298.278575,331,2296.394812
2135.514046,629,2299.429836
6548.836264,1293,2305.046367
17427.757156,3600,2320.948889
21412.570506,2260,2330.735138
23033.437159,3600,2346.380318
33832.522087,3600,2362.267102
42441.123119,3600,2378.09578
697.603536,244,2379.158936
8462.659353,1417,2385.388995
13787.234262,3516,2400.952457
1097.167279,351,2402.480115
3333.968429,659,2405.3759
1863.284009,504,2407.825861
849.02363,356,2409.372746
4693.162919,1311,2415.094865
10867.491833,2831,2427.712647
2881.062648,1404,2433.689165
9488.628017,1417,2439.707577
35568.966277,3600,2455.350901
8184.295414,3600,2471.218283
5190.853483,1349,2477.097813
1924.880407,1228,2482.704726
937.656825,668,2485.600158
445.242361,218,2486.568816
13273.349083,3600,2502.364891
8540.74958,2360,2512.531492
5431.524155,913,2516.842937
509.087309,198,2517.716561
10571.747882,1811,2525.590963
12267.064904,3600,2541.34588
22824.999361,3600,2557.135163
1984.406344,1018,2561.544626
29976.812032,2997,2574.877652
6152.79826,2293,2584.901601
11368.825531,3600,2600.589869
21825.414217,3600,2616.369021
418.215193,1336,2622.259035
5051.308229,3600,2637.571907
1690.509365,1995,2646.284863
11972.694594,2871,2658.703829
24408.85016,3600,2674.133352
12556.457618,2855,2686.629544
15501.666939,3600,2702.11889
31478.366959,3600,2717.770786
14767.98295,3600,2733.314464
6921.024509,3241,2747.592854
23481.655635,3600,2763.115561
1209.782019,395,2765.046387
22910.459405,3600,2780.767392
964.148293,364,2782.623254
15047.455795,3600,2798.236072
1252.381212,800,2802.118045
1993.338868,949,2806.196242
5600.765093,2878,2819.052636
6530.894758,3014,2832.212545
3154.08895,2048,2841.3646
6132.106267,1771,2849.322981
127.730749,336,2850.748761
559.486556,231,2851.738713
11533.167163,3600,2867.702399
10564.063084,3222,2882.381938
200.138853,319,2883.723259
22080.388174,3600,2899.613432
738.399581,238,2900.677918
2448.260774,1710,2908.172079
6649.837558,2320,2918.530104
7868.03162,1394,2924.734884
6420.090646,1799,2932.829113
729.861508,359,2934.473332
1923.750026,834,2938.108027
3643.937411,2129,2947.704052
4582.847728,860,2951.345023
6732.906816,2007,2960.303813
5190.171533,3600,2976.215837
8434.69746,3600,2991.998459
23620.778834,3600,3008.151648
8921.753177,2145,3017.573334
40802.143658,3600,3033.620131
7914.453397,3242,3048.15404
9575.014493,3600,3064.255507
18822.212554,3600,3080.312474
7441.179441,3600,3096.673134
5321.01732,1605,3103.48077
644.021855,274,3104.737193
602.527831,569,3107.272603
13147.332562,3600,3123.412113
21574.758193,3600,3139.665775
7309.537711,2313,3149.861649
808.271112,412,3151.545783
13704.811833,3376,3166.649494
1913.76784,653,3169.348515
815.815185,204,3170.25215
616.727537,187,3171.073821
472.994795,398,3172.907886
1866.527108,794,3176.523376
509.670198,220,3177.465038
3241.196426,1525,3184.38337
600.07515,231,3185.430706
519.316852,281,3186.698989
4863.918066,3482,3202.057274
5119.871648,1324,3208.01506
549.557422,161,3208.725731
2942.068171,1324,3214.480289
5090.59747,2827,3227.182697
8477.017462,2313,3237.561799
17675.920776,3600,3253.524802
13641.426296,3600,3269.412535
1852.912335,407,3271.089299
8561.602235,3600,3287.154579
6851.474636,2073,3296.419833
7083.760117,1622,3303.508675
19545.544315,3600,3319.572967
2093.00747,1393,3325.623703
5238.783096,1271,3331.570071
15399.29966,3600,3347.479055
13360.342537,3600,3363.274927
3706.532761,1475,3369.913468
8831.287972,1202,3375.276336
5019.547038,2203,3385.265083
1242.864347,456,3387.1394
14770.33114,3600,3403.141133
1256.217864,358,3404.697816
6480.313216,3588,3420.556999
3986.573042,3600,3436.537878
18057.588687,2813,3449.126443
6594.84676,1520,3455.923154
18308.0934,3600,3471.6787
2014.539299,718,3475.141199
942.82818,333,3476.607425
1642.962476,500,3478.674619
4237.522802,2651,3490.478515
21795.210988,3600,3506.521335
965.75463,406,3508.258112
3016.813864,2160,3549.498508
2643.062073,895,3553.533307
6106.607862,3255,3567.791272
16129.938537,2522,3579.242942
9193.516135,3600,3595.459516
28640.918518,3082,3609.249259
6640.90805,2605,3620.773745
5167.248568,3600,3637.222934
714.849469,218,3638.198345
10838.948533,3600,3654.559026
16615.309431,2597,3666.263976
226.723141,347,3667.833964
3852.383401,870,3671.965578
39058.751124,3600,3688.281291
2445.843307,1805,3696.510082
12750.989038,2921,3709.849502
396.89123,327,3711.293602
10098.491127,3600,3727.656765
9002.923732,3600,3743.907535
24603.891235,3262,3758.799121
8537.899978,1737,3767.004846
3512.470411,1388,3773.222502
553.830443,279,3774.465493
1949.116654,1193,3779.903126
564.770086,286,3781.235849
10529.339513,3600,3797.748117
9523.820384,3600,3814.26695
1091.663951,1483,3821.193506
10015.291808,3600,3837.351402
14922.350234,3485,3853.379908
9137.687387,1973,3862.489789
11536.130371,2287,3872.736866
8299.963635,2523,3884.391944
22644.285987,3600,3900.870666
738.4763,279,3902.120537
1454.943695,407,3903.971789
20792.951768,2737,3916.67749
865.775059,292,3918.001721
10422.220872,2438,3929.172665
684.707866,315,3930.621728
6663.902402,3172,3945.258258
5857.314574,2391,3956.274005
28431.020415,3600,3972.8794
21035.902901,3600,3989.148988
1876.290089,590,3992.028481
3181.164932,2126,4001.627621
1384.872243,435,4003.580901
558.710544,560,4006.176597
4664.55652,2046,4015.771248
5561.903425,3600,4032.110808
28732.825331,3600,4048.703184
9357.44454,1375,4054.862426
7116.676456,1223,4060.459435
925.904144,326,4061.987057
13070.918241,2439,4073.221435
666.834463,259,4074.399599
17731.72392,3600,4090.884969
724.750397,239,4091.964565
10800.454143,3600,4108.554351
946.279096,864,4112.514959
1323.473098,507,4114.850642
1176.368008,324,4116.379344
1938.31821,1082,4121.544127
9948.296174,3600,4137.597537
570.304098,263,4138.769077
14653.056395,3600,4155.254634
22839.654263,3569,4171.520087
13865.235922,3600,4187.970502
8956.465519,1229,4193.647418
1133.958442,317,4195.129204
743.452058,253,4196.528978
5105.421863,2470,4207.724923
4772.636745,2060,4217.279365
3720.247426,1355,4223.273313
633.021722,286,4224.597992
816.638409,987,4229.082702
1373.742544,458,4231.160278
801.442936,392,4232.947113
9512.767234,1657,4240.59958
31443.425917,3600,4257.16376
4242.04476,3037,4271.171638
12665.730475,2640,4283.12785
34767.07191,3585,4299.998581
1828.276484,901,4305.175593
1954.994855,3600,4324.135956
1285.336552,328,4325.689202
43726.845336,3600,4344.598078
12698.904655,2989,4360.574544
3186.793216,616,4364.140892
1030.908776,417,4366.241584
9300.414012,3219,4382.812033
1003.856775,322,4384.323258
3981.332098,1321,4391.809215
839.488148,367,4393.909589
5821.666085,2195,4405.459594
1117.508121,397,4407.782554
472.676594,223,4408.988966
5317.47604,3600,4427.336306
10594.898567,3600,4446.913142
10314.905821,2515,4460.196348
5713.473764,1029,4466.039958
7408.343912,2861,4480.913101
3304.149444,553,4484.015258
1527.080566,655,4487.20644
9321.375412,3600,4506.485492
5658.973899,1429,4513.687581
4870.22138,1434,4521.204032
9251.620302,3600,4541.002232
31443.856087,3600,4559.621407
1281.157183,1071,4565.417367
7086.537619,2707,4580.043995
1518.703841,793,4584.619414
1558.891216,809,4588.422515
4908.656222,3600,4606.9805
791.546362,247,4608.416308
9160.692647,2418,4621.348259
13705.437727,3600,4640.710024
1073.687544,481,4643.23189
11000.876123,3600,4662.347739
2887.63558,1769,4672.223519
16923.206442,3600,4690.39584
1515.3956,952,4695.543284
1229.332149,442,4698.116757
20815.974199,3415,4716.490506
25372.231728,3600,4734.974502
766.017152,276,4736.34991
543.64524,290,4738.031578
9127.276955,2895,4753.184171
940.95462,366,4755.084245
3102.888846,628,4758.561263
1893.872242,893,4762.763756
7816.392123,1149,4769.180991
1907.69042,2086,4779.688498
11032.052618,3600,4799.267694
1919.580297,623,4802.58537
897.431765,225,4803.66978
511.049901,194,4804.611378
1193.586752,384,4806.564221
1246.056017,394,4808.700623
1042.068465,1098,4815.039204
5985.988413,2864,4830.2964
6980.616217,2603,4844.475427
9641.477611,3600,4863.127883
1254.882097,1187,4869.476763
3222.100044,566,4872.81817
4333.646008,3600,4890.878544
12809.561566,2157,4902.300867
1691.16234,387,4904.167624
8259.577249,3144,4920.224308
11150.418669,2695,4933.54024
36651.995783,3600,4951.941131
7163.109439,3600,4970.874458
16535.776583,3600,4988.319176
7983.447437,1524,4996.809566
10845.827504,2207,5008.048893
15389.177727,3600,5025.492661
7769.043384,3600,5043.486784
8600.080614,3600,5061.725396
1271.889926,565,5064.514292
18772.613742,3600,5082.491295
29917.100881,3565,5101.380755
43730.5868,3600,5120.3897
776.330452,356,5122.155415
31116.107102,2515,5135.283076
560.522151,180,5136.181088
1638.791314,845,5140.187128
1586.960458,507,5143.180198
17170.736265,3600,5162.247835
405.172891,233,5163.653604
436.339949,239,5164.869642
611.71994,177,5165.707261
27827.684112,3600,5183.221178
1144.907784,362,5185.051878
8069.727899,1447,5192.820239
7575.674156,2740,5206.574782
327.388452,447,5208.729785
20743.936073,3600,5226.367764
2971.846141,1159,5232.380687
1515.271554,461,5234.484827
1104.043163,409,5236.893922
2724.609897,792,5241.467836
1102.605557,382,5243.291779
40509.292875,3600,5260.697992
2403.122088,760,5264.629204
813.743775,329,5266.074406
19577.827235,3600,5284.136881
3085.721356,3566,5301.953957
769.307133,374,5304.199975
13173.722342,1539,5312.91605
1343.661438,452,5315.128849
1223.877843,376,5316.904422
15660.029016,3369,5334.723598
12586.828725,2010,5344.849736
625.081281,235,5346.155489
2598.285791,1267,5353.593569
1425.13308,507,5356.267037
5562.640486,1198,5362.445531
2491.78491,754,5366.797847
3424.600928,2724,5381.096008
1864.67998,690,5384.542937
1210.62221,352,5386.217412
666.752084,451,5388.300584
26395.878961,3600,5408.01081
782.64427,370,5410.226601
1567.339413,511,5413.011521
33341.665461,3600,5431.267102
15115.452771,3600,5450.739872
824.25219,483,5453.583858
1093.35464,361,5455.656321
196.181714,909,5460.029449
1651.936877,791,5464.446478
13128.417083,2319,5475.93807
20243.175282,3600,5511.356166
1073.631885,274,5512.983928
8122.39346,2445,5525.761764
14828.893337,2678,5539.757734
1671.50455,558,5543.004074
30830.210663,3600,5562.286777
2211.799202,745,5565.879768
19217.096275,3600,5585.06636
1588.771562,508,5587.998303
3669.772664,1177,5593.926108
3932.213769,967,5599.293164
1465.279305,404,5601.651835
1671.51779,492,5604.295124
6497.416396,1279,5610.736349
6876.577003,3047,5626.629265
1231.174441,399,5628.947627
374.670067,298,5630.681489
25894.294768,3264,5648.361232
17365.995257,3600,5666.708732
13218.914098,3600,5686.00359
961.692911,413,5688.440363
785.077716,552,5691.57744
2507.178029,906,5695.890253
7086.054912,3123,5712.095768
2774.984772,2410,5725.19772
10409.755186,3600,5744.315265
12077.13065,3600,5763.857346
9061.45281,1538,5771.53477
867.702584,358,5773.619978
472.540008,330,5775.582667
2630.660487,2713,5789.871978
16961.153998,3600,5809.109999
26060.78931,3600,5828.138652
8241.829225,1841,5838.345617
713.031547,192,5839.301577
14481.859175,3600,5858.2165
2567.372433,744,5862.542983
14824.059879,3600,5881.54729
1082.983529,776,5885.246132
12682.070746,3600,5904.942117
2522.422901,641,5908.694473
525.011659,167,5909.687172
13420.69056,2637,5923.476713
5768.3069,1492,5930.822444
518.916274,172,5931.857142
13331.017341,3600,5951.529998
6776.62075,3600,5970.128647
41069.696678,3600,5988.838612
18685.672449,3600,6008.302464
4114.532339,1804,6017.201181
2351.341712,604,6020.658369
20108.462801,3600,6040.14431
1183.275483,331,6041.687916
39653.141739,3600,6060.004121
7731.839717,2474,6073.06695
16435.145806,3047,6089.277749
1026.168052,253,6090.565022
15040.102528,3600,6109.692542
16693.159419,3600,6128.634368
2530.12057,1681,6137.615113
14117.755257,3600,6156.877999
561.558204,182,6157.763397
3391.314796,1984,6168.324652
685.818689,250,6169.79224
6627.409616,2391,6182.47262
12090.132386,2174,6193.763499
656.670219,177,6194.853539
645.345384,194,6195.980206
8916.066459,3227,6213.30088
510.302724,163,6214.187881
681.238447,184,6215.098251
5680.902125,3600,6234.004041
31702.46681,2712,6248.614258
5428.840778,1520,6257.228409
1943.923304,1354,6264.052085
15038.948689,2633,6277.888897
814.146812,300,6279.393136
490.667458,173,6280.433633
549.806324,150,6281.325403
15712.383698,3600,6300.560994
10093.89309,2499,6313.862728
8774.95629,2074,6324.504991
15389.465938,3600,6343.733528
5244.021302,3600,6362.782575
1428.583918,362,6364.520833
1240.38787,1331,6372.002185
15905.089407,3600,6390.555577
24902.190278,3600,6409.393596
7744.585473,3600,6428.485915
721.331502,375,6430.657859
5651.985849,1992,6440.92675
14208.179341,3600,6460.286922
981.777549,729,6463.913624
19254.791249,3600,6482.891537
13675.686614,3600,6502.191353
13349.360935,3600,6521.030976
6666.904028,3600,6539.873732
10137.680413,1222,6546.808673
1615.976747,840,6551.045852
3174.722937,744,6554.589182
9973.066267,3600,6574.062842
7049.792741,3600,6593.220657
1052.603226,339,6594.826963
15668.908378,3600,6613.716714
8818.927206,3600,6632.523698
18860.421228,3600,6651.409012
30045.319631,3600,6670.244166
3811.534281,1446,6678.409773
3297.103363,1678,6686.65889
6093.165316,3528,6705.795572
18439.696305,2909,6721.002323
4430.801088,1421,6727.724708
9293.233227,3519,6746.850447
18798.107502,3600,6765.687937
8710.807852,3600,6784.466065
9198.543825,2311,6796.625771
5642.758368,2069,6807.548322
19263.466891,3600,6826.436769
12519.620021,3600,6844.0624
16535.402839,3600,6862.932281
14045.561591,3600,6881.403682
2601.281545,3391,6898.35269
1225.298822,925,6903.485006
11365.96379,3600,6921.936817
16734.873231,3600,6939.407056
834.349581,437,6941.935717
8784.01113,3600,6961.733286
4886.251208,913,6966.214123
5420.974892,973,6971.448466
4345.910278,1514,6979.412075
13266.35019,3600,6997.938251
9187.870203,3600,7017.377683
1006.652229,393,7019.626022
9484.802999,3600,7038.275882
13496.942008,1624,7046.073303
4543.588861,3459,7063.414695
5502.569741,3154,7080.129849
21491.167416,3600,7097.995977
18486.412391,2513,7109.951725
16778.798191,3600,7128.910663
1653.898518,468,7131.110398
614.229289,198,7131.968993
4174.934322,2083,7142.721746
1788.919721,582,7145.305434
8289.341104,1173,7151.260805
3867.05683,1524,7158.53099
5920.490295,3600,7175.911059
2982.597675,993,7181.344338
15908.879334,3600,7199.267482
8137.557626,1356,7206.58311
5009.7172,3600,7223.696477
1019.596972,325,7225.237645
1289.70491,504,7227.512614
9566.192173,3600,7246.209783
4866.901088,1096,7251.568594
11635.994705,3107,7266.929909
8438.355344,1356,7273.388712
12587.264828,3600,7291.854885
13873.554775,3072,7307.107392
18948.403461,3600,7324.880675
811.159252,262,7326.353385
45904.796635,3600,7344.804358
3733.793373,1336,7351.188985
3055.928098,1622,7359.370244
4557.002406,847,7363.436779
19940.452825,3600,7381.80213
2051.590157,637,7385.011995
6925.641995,1537,7392.233483
9308.717123,3600,7410.775773
6581.48192,3600,7428.469758
1551.363245,651,7431.587293
1553.444457,1167,7437.753745
2325.431075,718,7440.970652
1364.998792,872,7445.462399
3641.654997,1726,7454.14872
999.079646,308,7455.63332
712.646628,325,7457.467762
5053.382766,3299,7474.034632
12923.936556,2761,7488.501899
682.534651,374,7490.241144
49023.762901,3600,7507.781738
739.843399,1554,7515.578721
7568.586077,3254,7532.138583
20608.360717,3600,7567.394577
38106.8007,3600,7585.75052
9694.440676,2084,7596.551285
481.110337,158,7597.469393
1586.307213,853,7602.468252
9925.96198,3600,7620.363808
11135.081318,3600,7638.879877
18270.451548,3153,7655.419929
27106.024329,3600,7673.760853
5920.574979,3600,7692.131577
18918.976359,3600,7711.181065
9832.65162,3600,7730.612339
4606.159415,2617,7744.159713
2411.939905,663,7747.322398
13948.941253,3461,7765.838122
3849.763595,703,7769.931982
7178.259185,1837,7779.387771
6666.664858,3600,7798.017016
12705.194574,2204,7809.659261
13861.942829,3600,7829.110241
4090.73493,740,7832.829637
17722.440122,3600,7851.495388
1370.147665,394,7853.770955
17758.259419,3600,7872.867435
1433.854357,480,7875.181338
9816.272233,3594,7893.882198
21334.033839,3600,7913.20773
5990.124306,2769,7927.603181
14701.606702,3600,7947.207157
15325.920236,3600,7965.739911
730.524472,249,7966.988536
6076.071893,3600,7986.724746
18512.515717,3600,8006.244401
794.345449,267,8007.538833
5396.89781,3600,8026.302969
882.914788,231,8027.659704
17997.909535,3600,8047.064466
2637.492176,1183,8052.891541
16355.042201,3600,8072.107507
