#{"t_start": 1754520773.6261907, "env_id": "None"}
r,l,t
1484.678267,1139,638.131054
12945.593521,3025,651.743852
3413.425534,923,655.801919
985.151759,389,657.570041
3307.793498,1109,662.355987
640.776483,450,664.629133
4780.734744,792,668.219326
2707.090243,702,671.268808
1639.239853,599,673.926262
3664.092687,937,677.973616
1235.884425,619,680.797799
2709.944288,1023,685.511956
821.003684,553,687.894494
1283.681177,381,689.649365
10718.175396,2153,699.045059
1412.377069,476,701.393741
1169.26331,499,703.621919
6248.81806,1236,708.974665
9186.872122,1645,716.209486
20439.823364,2217,726.14796
5506.928785,2127,735.481645
3721.548009,801,739.308324
1227.985989,379,740.983973
1510.764045,395,742.754865
5065.576188,1067,747.464779
3569.855035,1629,754.640517
3701.985161,1586,761.812433
1368.701036,842,765.470088
3202.99242,915,769.490894
8288.328618,1968,778.41532
2691.012266,744,781.664536
815.11667,257,782.832321
8323.334197,1675,790.659557
7732.16607,1423,797.542455
8901.714087,1578,804.504477
6565.447863,2637,816.360665
2201.977389,1020,820.785332
10656.265239,3600,836.505508
1577.301828,523,838.842993
1125.863057,695,841.853824
4100.535289,1137,846.777324
2986.073646,851,850.695716
20436.211692,3600,866.62285
8300.304721,1726,874.201021
13225.985177,3600,890.140397
14876.423469,2926,903.211152
4443.938331,1197,908.409806
4160.654814,2428,918.898321
3621.701476,1078,923.858311
823.482831,381,925.470229
1141.799825,425,927.361092
1310.267404,298,928.662723
3160.034453,1784,936.423556
585.250326,239,937.447974
1938.273049,684,940.67263
4644.519825,2191,950.28562
530.93872,320,951.683908
5755.239415,1589,958.779081
12671.938883,3600,974.514615
5638.596704,2324,984.752372
579.214265,295,986.003715
4174.245573,1044,990.549512
824.984965,316,992.158864
7033.972391,1970,1000.852826
1599.932729,404,1002.626236
2032.318753,1506,1009.167094
9622.298324,1606,1016.447737
9553.238623,3600,1032.474402
4524.238486,2893,1044.994846
13536.836626,2263,1055.214489
2926.575421,610,1057.825408
4819.047067,1228,1063.229686
6922.474296,1335,1069.337027
7288.796287,3003,1082.352858
1894.377169,1217,1087.850731
5826.19931,1333,1093.689393
15882.161376,3600,1109.780504
2144.571405,945,1113.889352
6829.891877,1879,1122.369079
8757.308435,3044,1135.668973
4403.768706,2625,1147.266756
3576.448663,1606,1154.313844
1679.56541,1067,1159.159708
3621.032621,1547,1165.885918
562.349879,692,1168.994848
14007.013239,3600,1184.940207
5786.729275,1755,1192.768794
18060.122306,2682,1204.716709
2825.352745,583,1207.344724
12089.198449,3600,1223.347412
4460.272058,1769,1231.288132
3210.774324,1723,1238.793525
2134.918339,597,1241.422626
3730.164844,1946,1250.104647
518.398624,402,1251.854415
3150.383892,1456,1258.213087
4533.701722,2231,1268.403839
2123.485414,755,1271.561586
2219.138217,649,1274.42604
1154.10528,748,1277.692556
2775.016001,773,1281.054432
720.485798,1079,1286.02984
1595.931096,617,1288.666019
3680.312435,1926,1297.062239
8715.342076,2594,1308.619909
3961.949115,806,1312.180165
8711.147748,1843,1320.523354
12426.018098,3600,1336.145664
737.993113,235,1337.427945
1533.768711,847,1341.160375
23466.318818,3208,1355.454112
649.59748,252,1356.591921
13685.725926,3600,1372.201223
15597.682896,3600,1388.378565
3298.828986,625,1391.163423
505.570368,239,1392.423207
2519.610362,1870,1400.722782
2680.74492,1205,1406.038945
6883.611101,3104,1420.001199
5600.702316,954,1424.165238
2802.436854,1224,1429.804709
4771.395245,1022,1434.23556
1250.149111,646,1437.117761
11056.756081,2978,1450.390611
1727.748495,422,1452.231455
1941.73993,928,1456.344228
447.542407,174,1457.133963
1386.382683,653,1460.061455
4800.934552,1107,1465.195938
959.961091,433,1467.145848
1004.256607,1064,1471.701693
1310.016071,537,1474.050505
629.411157,244,1475.098248
2163.508749,1565,1481.993267
1162.094424,821,1485.923555
17716.146796,3600,1501.753489
3597.070753,2179,1511.645473
1254.727654,1822,1520.342906
9256.067985,2296,1530.400772
741.082281,306,1531.769452
6562.725022,1881,1540.310644
3751.646883,931,1544.418577
1144.893162,685,1547.414625
654.541958,370,1549.020483
4134.486772,1310,1554.729146
3215.83761,1225,1560.587339
1719.293846,571,1563.061452
1039.029787,402,1564.772209
4256.661792,1343,1570.717916
7136.75877,2045,1579.864928
19351.268025,3600,1596.18824
1016.455776,653,1599.079892
507.92571,199,1599.963559
6399.256625,3600,1616.324894
394.959927,183,1617.114085
636.17928,212,1618.070829
618.416997,210,1619.060201
442.728922,166,1619.847272
1770.176365,986,1624.303057
514.732454,190,1625.177433
2391.732016,1233,1630.761792
5784.50938,1015,1635.298994
479.541617,205,1636.204397
506.19829,175,1636.989027
489.089505,191,1637.866091
543.438139,875,1641.783407
7118.41474,1939,1650.754448
39580.275435,2870,1663.424516
523.946679,363,1665.062382
14433.421031,3416,1680.5864
573.674969,204,1681.505184
636.197281,181,1682.368334
17507.987693,3600,1698.599859
873.405451,254,1699.700272
19071.53758,3600,1715.838336
669.349355,220,1716.836681
1858.390202,1184,1722.000603
478.857204,262,1723.4965
3512.588944,2228,1733.299808
9685.077915,3491,1748.805129
7648.643461,1969,1757.634065
1893.072256,742,1772.776547
585.723856,238,1773.819241
558.183092,170,1774.550004
2021.303647,629,1777.446215
3919.582218,1597,1784.50098
553.126125,176,1785.265901
5247.982113,2030,1794.589675
9823.195091,3304,1809.323706
1445.493504,649,1812.167545
11862.871206,3600,1828.394205
2751.195325,1570,1835.144706
2503.041839,1520,1841.958871
3820.627497,1766,1849.808583
3226.627507,976,1854.079923
1935.759868,1680,1861.266714
1021.953103,390,1863.146971
618.404252,297,1864.515054
4266.557007,1037,1869.08707
5762.984136,1182,1874.184913
1182.053333,262,1875.328911
12981.408707,1985,1884.150869
1234.212703,575,1886.591022
1633.775503,1574,1893.416832
3833.624116,959,1897.527595
984.904941,636,1900.621604
1360.224122,478,1902.706476
1065.21105,277,1903.939363
1320.238827,687,1906.979247
1838.218629,1205,1912.238051
1279.754332,348,1913.767034
5355.464783,2027,1922.865069
2368.70643,1086,1927.615507
2554.872753,1373,1933.707877
10144.378392,3112,1947.581754
16775.207636,2107,1957.257053
1666.093374,473,1959.343843
811.600528,291,1960.60009
4356.447173,643,1963.427197
48539.341847,3600,1979.436703
3998.618734,812,1982.991741
12112.45958,1874,1991.53149
3337.598606,2015,2000.248256
5348.550407,3600,2016.255815
7057.912309,2623,2028.021758
17790.741933,3600,2043.951931
1831.293726,1293,2049.662486
12204.604925,2231,2059.390237
1675.274817,1254,2065.196641
1489.20112,448,2067.121458
27956.840546,3600,2083.213777
2396.224404,1143,2088.293158
1189.36787,322,2089.717184
460.914295,318,2091.174313
7580.555971,1071,2095.879478
1892.109031,448,2097.875995
2233.935166,531,2100.60473
23197.102404,3283,2114.79573
10444.480064,2278,2125.138506
23675.552544,3600,2141.406259
4072.350024,2681,2153.255865
1897.056218,920,2157.4844
6395.378755,3267,2171.992274
1095.154154,237,2173.070917
24897.409719,3600,2188.729379
8259.767778,2196,2198.603112
1705.548799,1333,2204.392352
9052.634384,3600,2220.22408
3047.864629,1632,2227.597052
1220.919648,371,2229.289504
4923.978329,2260,2239.0248
2667.858749,1493,2245.797002
1375.376444,2314,2255.840811
3574.593974,702,2258.952369
28122.544656,3600,2274.827731
412.13392,408,2276.624479
5040.611405,1479,2283.32464
2074.008749,1107,2288.044412
16363.901053,3316,2302.689198
7705.654035,1157,2307.612504
19183.479509,2395,2318.34666
15860.61776,3600,2333.932607
12804.904079,2118,2343.228681
8527.650873,2539,2354.55038
14369.161093,2113,2363.64243
4551.248986,1993,2372.5735
2439.621673,1224,2377.777767
1248.227481,449,2379.756264
30088.400763,3600,2395.648884
876.849749,508,2397.893608
10534.370646,3600,2413.954932
8419.062096,1354,2419.72504
508.270493,214,2420.701082
995.087859,386,2422.425476
1101.549607,284,2423.694385
56895.708133,3600,2439.333672
1188.397004,376,2440.951444
4272.22341,1332,2446.94267
970.685857,457,2448.871831
23275.30263,3600,2464.624493
17717.334024,2970,2477.557304
405.647608,1173,2482.889638
8229.702813,2906,2495.455151
26405.397474,3600,2511.208639
388.640172,241,2512.269455
6266.919654,1251,2518.079946
3906.239905,907,2521.949654
276.784352,238,2522.994934
5582.554924,2037,2531.843629
466.791571,225,2533.013049
29902.887212,3600,2548.541707
10564.579455,2381,2559.095873
12078.336662,3600,2575.076509
530.856282,187,2575.84377
1349.461693,1038,2580.31683
164.532282,258,2581.452475
408.068371,286,2582.773748
3288.180374,770,2586.476936
18291.33624,3600,2601.894728
23932.822136,3600,2617.59756
22628.240789,2666,2629.232838
12126.293115,3584,2644.607914
19909.324589,3600,2660.193242
2481.911053,1071,2664.817985
1800.132502,632,2667.508219
2175.975565,983,2671.667699
14511.739279,3600,2687.354025
11082.765153,3600,2702.857339
4959.610305,2593,2714.250802
2916.241311,552,2716.561029
600.735644,523,2718.747936
26326.641598,3600,2734.326128
15251.174303,3600,2750.143955
-832.800201,2678,2761.76792
1025.11071,620,2764.592173
8463.484195,1232,2770.063949
2437.702755,2096,2779.127983
2816.699643,1384,2785.367345
10846.726293,3600,2801.409391
2437.3916,1686,2808.635725
2570.115238,731,2811.916954
9608.740253,1765,2819.956489
32097.148411,3600,2835.740965
5216.281611,3600,2851.771192
9671.890224,2487,2862.790928
2690.872294,2274,2873.132685
6120.039014,2304,2883.417301
1461.174282,805,2886.853586
15875.901707,3600,2902.937524
3725.072769,1018,2907.320195
2970.993403,546,2909.898935
10702.89602,3600,2925.781367
29441.662209,3600,2941.729479
12595.554106,3483,2957.391808
6503.877504,3600,2973.1766
3975.3309,2914,2986.168695
1070.13276,249,2987.269396
4380.477956,3600,3003.293505
12031.221133,3600,3019.388613
8611.830577,3322,3033.920176
3695.765685,3600,3050.063468
6067.041861,3600,3066.065308
9747.217555,2203,3076.13955
3896.614439,705,3079.088624
1720.777053,1554,3086.220174
15111.82783,3600,3102.072088
6009.259625,2023,3111.313733
140.795424,290,3112.666449
829.052458,774,3116.16336
12091.902615,3600,3132.186941
944.267591,502,3134.322387
4113.822679,1168,3139.649449
38539.388781,3600,3155.439023
459.330132,261,3156.628792
4620.381784,3600,3172.500552
9774.334697,3111,3186.580988
535.084477,226,3187.591293
4213.51406,1608,3194.44127
602.847721,362,3196.140898
3784.830296,723,3199.378511
2217.268205,793,3203.041539
5731.972172,1896,3211.371563
20783.259772,3600,3227.501666
16669.004205,3600,3243.615961
5569.338111,2098,3252.844843
8830.712494,1933,3261.245126
2294.56423,1240,3266.887771
7285.301315,2920,3279.659245
4154.685302,684,3282.785396
4821.47392,3600,3298.747429
2622.185197,809,3302.303331
13963.85678,3600,3318.444274
3329.630483,895,3322.17656
974.732721,316,3323.598134
13350.551933,2635,3335.476371
8973.358544,3600,3351.541596
783.195291,218,3352.478032
16364.917934,3284,3366.995654
14449.086741,2510,3378.012212
4772.835947,1302,3384.102051
13283.277507,1590,3390.934403
14470.121443,3600,3407.044244
21829.244131,3600,3423.010641
19470.119247,3304,3437.889976
2244.80077,1220,3443.022823
2238.441814,1210,3448.487922
12016.451777,2627,3460.051085
6061.121476,1855,3468.360726
838.432505,483,3470.333554
15666.513124,3600,3486.673721
1061.179992,598,3489.147412
2598.333338,1060,3494.120165
6662.090621,1072,3498.623248
348.530252,552,3501.144165
1142.297595,416,3503.069205
15043.23539,1788,3542.600561
807.138088,298,3543.928739
7043.456298,1200,3549.118883
30795.853789,2883,3562.087198
4885.667116,1151,3567.00376
11367.653603,2972,3580.43378
25793.340636,3600,3596.54646
723.809402,550,3599.239805
18698.134007,3600,3615.367398
20298.577224,3600,3631.244622
269.784435,318,3632.688334
10697.407621,2939,3646.114899
10125.009128,3600,3662.420687
4658.540323,3012,3676.282803
1264.422847,351,3677.918447
1720.756112,381,3679.615587
3016.139526,573,3682.250226
10749.289829,3600,3698.486212
14072.149381,3600,3714.874723
14660.630606,2793,3727.642726
14457.36339,3600,3743.898601
545.95935,714,3747.35949
52762.796665,3600,3763.632219
2856.729722,1928,3772.580162
13006.694816,3600,3789.046879
9379.276632,3600,3805.635651
6954.268381,2239,3815.783528
765.511138,420,3817.64188
18867.144093,3600,3834.078381
726.254631,231,3835.144536
948.157244,363,3836.763802
4664.655364,2619,3848.820164
627.713468,319,3850.280493
619.756624,295,3851.645088
2918.93174,1057,3856.420854
5917.205908,1890,3865.122846
1014.764287,471,3867.217391
38472.923088,3600,3883.695727
8238.605039,3600,3900.188944
7847.98881,3600,3916.809992
12722.519811,3600,3933.515457
1334.174564,826,3937.247596
3059.267127,832,3941.031599
640.806978,184,3941.862101
896.516929,329,3943.366863
7303.572073,2991,3957.133717
16671.261228,1900,3965.711485
5056.652026,3600,3982.311163
2348.206556,777,3985.797887
16102.75833,3600,4002.285036
4396.973402,2367,4013.371324
12057.304708,3600,4029.745467
10537.898604,3600,4046.234129
4346.472137,2164,4056.032453
405.322909,426,4058.019444
20624.602588,2475,4069.453
19655.952732,2306,4079.994137
15782.180635,3578,4096.320333
3044.852628,1103,4101.392428
3262.457221,1588,4108.783084
2416.153296,878,4112.813648
1889.204328,1138,4118.056491
23656.730187,2935,4131.360451
15665.459398,3600,4147.695145
1038.715278,257,4148.876575
19286.43867,3243,4163.782587
7000.089479,1976,4172.717215
2379.691533,800,4176.364087
3720.166995,1205,4181.953821
8521.323542,2622,4193.936081
628.359164,240,4195.043868
506.255639,264,4196.507821
743.305429,387,4198.289823
5995.488603,987,4202.735416
843.353946,202,4203.680701
1208.030037,350,4205.245426
19021.703205,2532,4216.934818
31382.709208,3600,4233.389558
1331.687501,535,4235.854265
2175.181138,892,4239.746937
1680.654238,393,4241.542239
278.351533,319,4243.051975
1144.092821,641,4245.909893
1726.158323,638,4248.802925
12340.132994,3168,4263.372194
5783.46052,2262,4273.843021
4105.809682,1135,4278.958803
18346.659508,3600,4295.409187
13669.276637,3600,4314.616807
9188.476404,3600,4334.034895
7122.843584,3600,4352.716068
12286.628863,3600,4371.345408
10834.238193,2080,4382.433412
1376.999335,894,4386.996771
617.156015,268,4388.514339
2582.746107,1004,4394.276343
1986.116564,624,4397.48516
715.311421,509,4399.935118
512.599363,367,4401.863477
322.890374,564,4405.117548
1702.752426,857,4409.849846
697.997437,301,4411.298006
2151.52859,429,4413.281715
1047.482512,386,4415.139729
1021.903001,291,4416.873948
1907.247314,944,4422.269165
6259.882692,1805,4431.322511
4325.204567,2048,4442.547071
510.659499,342,4444.189353
21453.689299,3600,4463.828704
19353.88323,3600,4482.608671
4984.367201,1848,4492.372438
10390.726129,3600,4511.522308
972.693773,633,4514.48254
553.324126,180,4515.352837
5302.762174,2050,4526.629981
12753.136812,3600,4545.632144
1003.949353,249,4546.784058
2664.028396,629,4550.561486
7601.735162,3600,4569.895514
746.169207,384,4572.01126
33992.492943,3600,4590.484965
5078.888831,1405,4598.268132
2671.904015,811,4602.115161
1636.088565,386,4603.951644
4235.40834,3255,4621.59486
6621.462415,1248,4628.77693
16653.12625,3600,4647.035235
3987.02932,2557,4661.231451
2257.965997,665,4664.495373
3357.288505,1211,4671.5307
1075.363784,332,4673.177591
1998.436703,912,4677.55063
17098.670357,3600,4696.492774
2213.55564,630,4700.126712
813.911371,310,4701.99325
12093.407633,3419,4719.660411
3936.777491,811,4723.941047
5002.736039,1095,4730.06296
2915.534259,593,4732.870758
25823.898428,3600,4751.818202
997.708136,434,4753.829826
2827.889195,784,4758.192615
13252.28053,1977,4768.419872
4511.128489,1988,4778.24885
438.337273,223,4779.571355
745.150308,271,4781.221959
2044.831025,684,4785.195672
6090.839409,1388,4792.086742
1551.219138,526,4794.972472
9021.134826,3600,4814.651064
14317.327862,3600,4833.785048
23630.198381,3600,4853.049328
9954.638207,1990,4863.40791
17317.675753,2757,4878.481569
13893.086938,3600,4896.481234
1055.091473,335,4898.244803
6931.669925,999,4903.450177
1306.071015,841,4907.170597
4306.94355,2748,4921.635608
36249.496682,3600,4939.676424
2031.386771,2951,4955.212535
3232.988427,1579,4963.43115
1724.963274,1688,4971.916803
9433.307853,3600,4989.339416
1332.785975,321,4991.098008
6419.6645,1786,5000.736113
8721.810317,3600,5018.446613
3597.491168,1003,5023.583572
4817.263938,1215,5029.321376
17190.036758,3600,5047.812303
627.059335,213,5049.05199
7446.520396,2511,5061.445168
3359.024406,1400,5068.221055
9108.876768,2553,5081.00056
14750.947712,3600,5099.968878
856.691373,547,5103.247507
717.508926,189,5104.573908
3971.202818,1017,5109.597066
642.37874,218,5110.70249
7745.791039,2967,5126.034718
558.538765,852,5130.115778
11101.336296,3600,5149.750892
3754.389146,704,5153.000883
5054.069662,2472,5166.068059
4896.742914,1075,5171.610996
33325.220693,2730,5184.569056
13912.303897,3600,5203.433218
2317.492276,549,5205.95
863.051415,761,5210.056486
2823.762343,1031,5214.964565
3048.784293,2299,5225.921678
2609.186917,612,5229.504698
4392.835303,1230,5235.364267
15174.829077,2768,5249.65647
1684.059995,770,5253.827949
1874.483842,925,5257.988966
13855.77123,2486,5270.481099
1229.971214,327,5272.032738
579.548297,509,5274.527409
14563.134687,3600,5292.412658
5188.990919,999,5297.555618
5522.210123,896,5301.880001
30541.66224,3420,5320.685892
20262.792775,3600,5339.55787
2927.3019,1485,5346.954708
29477.745288,3600,5366.88166
11476.325699,3600,5385.495685
12274.163644,2448,5398.657762
2888.492713,630,5401.904313
13451.571616,3600,5421.241251
15114.301607,3600,5440.258381
3342.299133,1461,5447.640446
2104.156436,997,5453.379994
17093.888849,3600,5472.044279
3941.154696,3600,5506.825202
7549.156798,1146,5513.356659
720.200173,325,5515.257648
13176.787327,3600,5533.711229
1081.065189,880,5538.249911
9586.539762,1664,5547.762394
8401.75898,2772,5562.399959
1188.070172,554,5565.059201
1438.084525,1000,5570.463135
931.730061,298,5572.124109
17638.780271,2158,5583.231788
6675.628158,3053,5599.799503
15467.926871,1736,5608.662543
12574.384933,2472,5621.706795
3263.607496,1417,5629.478177
1291.943751,1496,5637.400437
17075.508536,3600,5656.535614
8562.45963,2319,5668.354086
9632.264069,2279,5680.909954
2759.383898,1715,5690.298842
8171.921232,1673,5698.795433
4678.720438,2260,5710.519263
734.022481,318,5712.050396
18834.983044,3600,5731.67136
7585.83495,2568,5745.214243
1581.795575,496,5748.107641
46636.918614,3600,5766.97742
3344.295002,896,5771.580279
776.476436,553,5774.807908
2023.562352,936,5779.994841
686.053873,230,5781.129689
3135.639293,1081,5786.69016
2999.751267,1175,5793.100144
17356.645519,3031,5809.173079
7604.784696,1973,5819.735196
682.402938,193,5820.8755
550.644132,310,5822.573006
13200.364078,3600,5841.51486
-434.195338,480,5843.900603
9417.453067,3600,5863.661525
5361.531673,3600,5882.457343
4491.421822,1331,5889.291903
4977.232062,3258,5907.312151
1838.621423,811,5911.625767
703.200468,202,5912.633848
509.646158,177,5913.465362
555.191765,233,5914.615231
17892.961106,2475,5927.641338
576.428203,248,5928.827712
11013.444531,2622,5943.087258
20574.177193,3600,5961.978081
12231.817148,3600,5981.379021
9817.239079,3600,6000.081109
2655.372437,1212,6006.464001
4829.342586,3157,6023.134749
7050.762706,2887,6038.441701
6889.603121,3600,6057.091824
15963.978367,3600,6075.558872
3503.666877,1319,6083.223316
4485.27637,3600,6101.786722
13196.114307,3600,6120.566894
18848.610475,3600,6140.234371
14060.342978,3600,6159.01684
10615.084071,1482,6166.898806
17557.348295,3600,6186.296062
777.930725,210,6187.322356
492.154137,150,6188.052283
541.463843,160,6188.833531
594.498993,179,6189.696323
3506.597535,799,6194.042497
35463.740811,3600,6213.569556
553.446238,174,6214.464574
489.324616,188,6215.381191
9272.104152,3600,6234.320787
7768.069679,1412,6242.586548
27764.898352,2959,6258.30651
6379.873807,1840,6267.791641
38232.881478,3600,6287.203567
551.121244,160,6287.958657
21332.177061,3167,6304.41919
17619.052907,3600,6323.224526
3643.20125,750,6327.612224
7334.898397,3277,6344.937862
5066.462621,1426,6352.090689
11463.367001,3600,6371.662465
6306.283675,3600,6390.242246
24491.931096,3600,6409.104633
6681.426644,2858,6423.864351
26289.230478,2746,6438.692071
3552.448065,2097,6449.923353
9693.569807,3600,6468.549481
18339.231225,3600,6488.2012
8361.752032,3600,6506.895813
8602.020548,3600,6525.889625
1041.189138,348,6527.907293
1274.802073,324,6529.76966
18426.830734,3600,6548.935118
3240.685351,3044,6564.895471
18760.878908,3600,6583.644186
11449.121862,1668,6592.868899
10989.425783,3600,6611.739645
13290.336522,2447,6624.160359
13935.382355,3600,6642.624949
1914.074576,827,6647.448137
14012.540746,3600,6666.707846
53771.114641,3600,6685.099494
539.599231,258,6686.620723
10583.450165,3600,6706.198877
10583.540742,3600,6724.611039
10342.76583,3600,6743.461813
6580.974381,1131,6750.014221
1805.698464,2874,6764.858551
13488.046536,3600,6783.63175
33368.470183,3600,6802.128064
3730.090019,3600,6821.348232
854.614364,577,6824.565624
10720.075552,3600,6842.054997
13816.278541,3600,6860.647527
5992.210302,2843,6876.05782
3882.045775,3600,6894.153943
9373.329303,3600,6912.563132
12301.264056,3600,6930.315902
1696.874128,687,6934.148673
17126.45365,3600,6952.852106
10135.249181,3600,6972.035632
15623.148831,3600,6991.072069
14576.938441,3600,7009.79999
5323.077418,1528,7018.085248
6543.630207,2535,7031.030077
19461.074808,3600,7049.407325
1424.186854,386,7051.237087
5478.839922,1143,7057.491864
10629.313766,2570,7069.939833
4368.837393,3600,7089.038871
13552.590348,3600,7106.402874
7517.17208,2972,7121.216687
1648.064157,2114,7132.130821
3608.920265,3490,7149.446782
12251.206628,3600,7167.102152
9249.61895,3600,7185.005684
13734.115031,3600,7203.296779
-0.632057,632,7206.857741
6703.458996,3600,7223.926736
36363.414214,3600,7241.785031
8184.237204,3600,7260.178423
10228.229855,2219,7270.709693
27903.185844,3593,7289.39402
14379.686016,3600,7307.086297
22847.6759,3600,7324.856403
1026.973323,282,7326.481418
658.082946,532,7329.624783
764.162502,368,7331.279779
6637.063674,2258,7342.524514
4183.857905,2624,7355.653484
3164.928524,656,7358.869423
563.792943,325,7360.393473
525.787799,505,7362.735499
7278.178012,1917,7372.609862
12792.234065,2825,7386.931442
391.338676,216,7387.93582
19060.266644,3600,7406.000339
1165.611734,387,7408.02188
7487.785206,1365,7414.49147
6165.660918,3600,7432.375295
6407.026948,3600,7450.875459
531.194424,359,7452.454549
8175.18169,1426,7459.956202
1236.91669,957,7464.295778
8944.748356,3600,7482.164263
1072.332558,534,7485.178632
4273.51827,1327,7492.101092
1144.818747,3494,7509.310625
618.48447,198,7510.176555
3321.514688,1733,7519.122118
297.781249,299,7520.420854
10915.945062,3600,7538.82321
5794.183925,2273,7567.45194
1702.412383,1484,7574.738057
1350.378015,637,7577.843258
690.373236,277,7579.230455
28178.03638,3600,7598.449869
12164.420729,3600,7617.005231
1801.865873,785,7620.831382
6877.244838,2719,7635.354005
781.683118,376,7637.088385
12127.48103,2799,7651.359883
8177.927312,2772,7665.356115
9672.011779,1478,7673.223304
6061.160655,1187,7679.034998
1426.594639,454,7681.651716
16305.682371,3600,7700.403799
11773.699456,3600,7719.217232
9919.545834,3600,7738.464363
1388.340667,784,7742.69516
1319.337631,376,7744.503366
16455.642177,3600,7763.332407
2422.210382,1153,7769.902646
3703.94631,709,7773.750991
1235.641518,443,7775.861427
4762.483847,1832,7785.374449
17010.551133,3600,7804.302139
1333.689924,453,7806.419301
6404.42287,1630,7815.635493
4957.940849,851,7819.669242
